condition_id,model,param,N_valid,N_truth_avail,mean_bias,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,mean_n_div,prop_div,mean_rhat
89,NG,phi22,200,200,-0.039122079598573604,-0.15648831839429442,0.975,0.15221964819789183,0.13178043611220172,0.020439212085690106,0,0,1.001084868024809
89,NG,rho,200,200,-0.083410669959797,-0.166821339919594,0.94,0.11543808742109285,0.09922850424599342,0.016209583175099435,0,0,1.001084868024809
89,NG,sigma[1],200,200,0.009099136810855796,0.009099136810855796,0.925,0.10487734383894955,0.11603594557367962,-0.011158601734730073,0,0,1.001084868024809
89,NG,sigma[2],200,200,3.977664116930957e-4,3.977664116930957e-4,0.915,0.10395340661309893,0.1177448114204026,-0.013791404807303675,0,0,1.001084868024809
89,SG,alpha[1],200,200,-5.282231910656469,-0.5869146567396076,0.605,6.192234081749799,3.380394451507174,2.8118396302426247,1.74,0.555,1.00418573824789
89,SG,alpha[2],200,200,5.282430021550088,0.5869366690611209,0.565,6.096213566952852,3.5424818861145813,2.553731680838271,1.74,0.555,1.00418573824789
89,SG,mu[1],200,200,-0.008655154503907829,-0.008655154503907829,0.945,0.1398800657900827,0.14401142325138339,-0.004131357461300694,1.74,0.555,1.00418573824789
89,SG,mu[2],200,200,0.0020706240768940207,0.0020706240768940207,0.895,0.1391801092381204,0.16389648858397632,-0.02471637934585591,1.74,0.555,1.00418573824789
89,SG,omega[1],200,200,-0.3641045798983728,-0.22181826066231936,0.65,0.22400593804351604,0.2176256268343273,0.006380311209188749,1.74,0.555,1.00418573824789
89,SG,omega[2],200,200,-0.3854156377729509,-0.234801293701707,0.62,0.216557442000795,0.2230274087439755,-0.006469966743180511,1.74,0.555,1.00418573824789
89,SG,phi11,200,200,-0.0647926354917708,-0.11780479180321964,0.945,0.11970393319921735,0.11568750050434363,0.0040164326948737145,1.74,0.555,1.00418573824789
89,SG,phi12,200,200,7.411790353866895e-4,0.0074117903538669,0.965,0.13752979727193182,0.12352529884276356,0.01400449842916826,1.74,0.555,1.00418573824789
89,SG,phi21,200,200,-0.02426662158779589,-0.2426662158779589,0.985,0.11949299634709172,0.10840926831847032,0.011083728028621398,1.74,0.555,1.00418573824789
89,SG,phi22,200,200,-0.03808344023894001,-0.15233376095576004,0.975,0.13641876580891024,0.11905273682236685,0.017366028986543394,1.74,0.555,1.00418573824789
89,SG,rho,200,200,-0.06881541013588575,-0.1376308202717715,0.93,0.11116879544821405,0.1050422750991857,0.006126520349028344,1.74,0.555,1.00418573824789
90,NG,mu[1],200,200,0.016414185660937313,0.016414185660937313,0.945,0.15374894217848248,0.17332363316138502,-0.019574690982902543,0,0,1.0010877881504905
90,NG,mu[2],200,200,0.019096159957143123,0.019096159957143123,0.925,0.1436856064942354,0.1532469266287498,-0.009561320134514412,0,0,1.0010877881504905
90,NG,phi11,200,200,-0.08843567932614402,-0.16079214422935276,0.93,0.1325451167691658,0.11529828477920637,0.017246831989959438,0,0,1.0010877881504905
90,NG,phi12,200,200,-0.0197430265071325,-0.197430265071325,0.96,0.1588868533210602,0.15081647279575175,0.008070380525308452,0,0,1.0010877881504905
90,NG,phi21,200,200,0.01886892509017997,0.1886892509017997,0.97,0.1291343991212591,0.11491926848147326,0.014215130639785842,0,0,1.0010877881504905
90,NG,phi22,200,200,-0.06071041122071379,-0.24284164488285517,0.955,0.14511308954683216,0.12403774240313288,0.021075347143699283,0,0,1.0010877881504905
90,NG,rho,200,200,-0.8859776605028912,-1.7719553210057823,0,0.11644222250455168,0.15641810473349166,-0.03997588222893998,0,0,1.0010877881504905
90,NG,sigma[1],200,200,0.02707699097468642,0.02707699097468642,0.56,0.10635166861330286,0.2698098270221758,-0.16345815840887296,0,0,1.0010877881504905
90,NG,sigma[2],200,200,-0.04474094129361189,-0.04474094129361189,0.575,0.09933645002096073,0.23522405782177097,-0.13588760780081025,0,0,1.0010877881504905
90,SG,alpha[1],200,0,NA,NA,NA,56.87484786539188,13.454578989094191,43.42026887629768,12.045,0.985,1.006346288487407
90,SG,alpha[2],200,0,NA,NA,NA,55.87436283634698,12.803289490462602,43.07107334588438,12.045,0.985,1.006346288487407
90,SG,mu[1],200,200,0.25356760849447163,0.25356760849447163,0.395,0.11465217372911858,0.21790726246365238,-0.1032550887345338,12.045,0.985,1.006346288487407
90,SG,mu[2],200,200,-0.20008911272662921,-0.20008911272662921,0.54,0.10893743636204323,0.20201559296934926,-0.09307815660730603,12.045,0.985,1.006346288487407
90,SG,omega[1],200,0,NA,NA,NA,0.13964258377629069,0.294809022144344,-0.15516643836805333,12.045,0.985,1.006346288487407
90,SG,omega[2],200,0,NA,NA,NA,0.13320761249409224,0.2681335766331466,-0.13492596413905433,12.045,0.985,1.006346288487407
90,SG,phi11,200,200,-0.023901877761254166,-0.04345795956591666,1,0.055663385244549154,0.03132034399483238,0.024343041249716778,12.045,0.985,1.006346288487407
90,SG,phi12,200,200,0.008564532148543044,0.08564532148543044,0.995,0.06678366434456377,0.041517199639470675,0.025266464705093097,12.045,0.985,1.006346288487407
