Model,T,skew_level,direction,VARset,rho,param,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,mean_bias,sd_bias,RMSE
Normal–Gaussian (NG),100,Exponential,+-,A,0.3,mu[1],-0.003434026951126975,0.945,0.10098596057156314,0.0992212455907265,-0.003434026951126975,0.0017647149808366486,0.09928065328993524
Normal–Gaussian (NG),100,Exponential,+-,A,0.3,mu[2],-0.010341458295673652,0.945,0.10390630465895961,0.10798617465093627,-0.010341458295673652,-0.0040798699919766535,0.10848022711731234
Normal–Gaussian (NG),100,Exponential,+-,A,0.3,phi11,-0.09804897353335947,0.955,0.09481777687104055,0.0905371714298167,-0.03921958941334378,0.004280605441223856,0.09866689213846397
Normal–Gaussian (NG),100,Exponential,+-,A,0.3,phi12,-0.08806153505540165,0.96,0.09357306317221896,0.08815236051983603,-0.008806153505540162,0.005420702652382925,0.08859112260707776
Normal–Gaussian (NG),100,Exponential,+-,A,0.3,phi21,0.07119843841149676,0.95,0.09879966205350593,0.10326402612270744,0.007119843841149672,-0.004464364069201504,0.10350918445912692
Normal–Gaussian (NG),100,Exponential,+-,A,0.3,phi22,-0.09306394622033312,0.955,0.09485955185817589,0.08676001225483464,-0.03722557848813325,0.008099539603341255,0.09440891599968314
Normal–Gaussian (NG),100,Exponential,+-,A,0.3,rho,0.21828289956238556,0.895,0.09262805369222138,0.10495688987691258,0.06548486986871567,-0.012328836184691203,0.12371021346015446
Normal–Gaussian (NG),100,Exponential,+-,A,0.5,sigma[1],0.00621931590696822,0.68,0.0725922176697612,0.1369311098134337,0.00621931590696822,-0.0643388921436725,0.1370722755523133
Normal–Gaussian (NG),100,Exponential,+-,A,0.5,sigma[2],-0.018808093420720984,0.715,0.07081536870390573,0.12498037916762306,-0.018808093420720984,-0.05416501046371733,0.12638765586482487
Normal–Gaussian (NG),100,Exponential,+-,A,0.5,mu[1],2.65002303641931e-4,0.95,0.10282980449650812,0.10444917083178763,2.65002303641931e-4,-0.0016193663352795096,0.10444950700538941
Normal–Gaussian (NG),100,Exponential,+-,A,0.5,mu[2],0.003791945882879659,0.96,0.1002893398017078,0.09857865210252784,0.003791945882879659,0.0017106876991799663,0.09865155601372896
Normal–Gaussian (NG),100,Exponential,+-,A,0.5,phi11,-0.0654669632826755,0.975,0.10053023554023911,0.09327499499633213,-0.026186785313070195,0.007255240543906985,0.09688122840157742
Normal–Gaussian (NG),100,Exponential,+-,A,0.5,phi12,-0.0695226194825342,0.955,0.10388724870875535,0.10930551852969339,-0.006952261948253425,-0.005418269820938043,0.10952639100802271
Normal–Gaussian (NG),100,Exponential,+-,A,0.5,phi21,0.029040064579509618,0.945,0.09906109039742772,0.10067095626872426,0.002904006457950963,-0.001609865871296537,0.10071283279486885
Normal–Gaussian (NG),100,Exponential,+-,A,0.5,phi22,-0.07737982997772204,0.925,0.10064474676785355,0.10348061446074873,-0.03095193199108882,-0.0028358676928951776,0.1080104608968738
Normal–Gaussian (NG),100,Exponential,+-,A,0.5,rho,0.1397537148633418,0.81,0.0805351195716145,0.09894884849327762,0.0698768574316709,-0.018413728921663125,0.12113484148943965
Normal–Gaussian (NG),100,Exponential,+-,B,0.3,sigma[1],-0.002132849299032099,0.68,0.07236777641303498,0.1415474071598822,-0.002132849299032099,-0.06917963074684723,0.14156347523220053
Normal–Gaussian (NG),100,Exponential,+-,B,0.3,sigma[2],0.0022991842259784652,0.705,0.07256504765301316,0.1400036045156628,0.0022991842259784652,-0.06743855686264963,0.14002248221440408
Normal–Gaussian (NG),100,Exponential,+-,B,0.3,mu[1],-0.0037160028010363015,0.9,0.10316368359412358,0.11779770700976011,-0.0037160028010363015,-0.014634023415636535,0.11785630425893473
Normal–Gaussian (NG),100,Exponential,+-,B,0.3,mu[2],-0.006913931685439048,0.95,0.10376016121213823,0.11048612281332933,-0.006913931685439048,-0.006725961601191099,0.11070223929836744
Normal–Gaussian (NG),100,Exponential,+-,B,0.3,phi11,-0.10001289464443613,0.92,0.0887143754949635,0.08449238665021568,-0.055007092054439884,0.004221988844747823,0.10082035299548979
Normal–Gaussian (NG),100,Exponential,+-,B,0.3,phi12,-0.26935489367877224,0.95,0.09996897586524606,0.10102892775540084,-0.026935489367877225,-0.0010599518901547866,0.10455794963030324
Normal–Gaussian (NG),100,Exponential,+-,B,0.3,phi21,0.0777827225761977,0.97,0.09062269604910356,0.08807104116283992,0.0077782722576197685,0.0025516548862636323,0.08841385531024142
Normal–Gaussian (NG),100,Exponential,+-,B,0.3,phi22,-0.09916459395540185,0.97,0.09924089559306493,0.08862952720287627,-0.024791148488850463,0.010611368390188655,0.09203148448004964
Normal–Gaussian (NG),100,Exponential,+-,B,0.3,rho,0.16589117404287712,0.86,0.09184458346970313,0.11027524053763649,0.04976735221286314,-0.018430657067933356,0.1209851975322302
Normal–Gaussian (NG),100,Exponential,+-,B,0.5,sigma[1],-0.00794830153208721,0.705,0.07156177404301925,0.1283968177970596,-0.00794830153208721,-0.05683504375404036,0.12864259915617496
Normal–Gaussian (NG),100,Exponential,+-,B,0.5,sigma[2],-0.0012660389725232383,0.715,0.07198663578919502,0.13557638978050976,-0.0012660389725232383,-0.06358975399131474,0.13558230091201676
Normal–Gaussian (NG),100,Exponential,+-,B,0.5,mu[1],-0.00806749610407412,0.935,0.10188980674531889,0.10654185057880083,-0.00806749610407412,-0.004652043833481945,0.10684685497544967
Normal–Gaussian (NG),100,Exponential,+-,B,0.5,mu[2],-0.008056408007019822,0.97,0.10244790002929724,0.10421042988348106,-0.008056408007019822,-0.0017625298541838197,0.10452138253235792
Normal–Gaussian (NG),100,Exponential,+-,B,0.5,phi11,-0.09799163083136146,0.93,0.09294793718852622,0.09432534834232048,-0.05389539695724881,-0.001377411153794264,0.10863694193541866
Normal–Gaussian (NG),100,Exponential,+-,B,0.5,phi12,-0.11326993310633793,0.95,0.10369413472466636,0.10124543025366059,-0.01132699331063379,0.002448704471005772,0.10187707261552027
Normal–Gaussian (NG),100,Exponential,+-,B,0.5,phi21,-0.04179145248442675,0.94,0.09468190683843435,0.10031887706704569,-0.004179145248442676,-0.005636970228611343,0.10040588802954041
Normal–Gaussian (NG),100,Exponential,+-,B,0.5,phi22,-0.11845203461771717,0.94,0.10317146582928291,0.10521842281939436,-0.02961300865442929,-0.0020469569901114537,0.10930620651256795
Normal–Gaussian (NG),100,Exponential,+-,B,0.5,rho,0.1807506647986728,0.76,0.08228278733727955,0.09608242891662373,0.0903753323993364,-0.013799641579344185,0.1319072926445259
Normal–Gaussian (NG),100,Exponential,--,A,0.3,sigma[1],-8.107602397678509e-4,0.655,0.07255150219567526,0.14298128614685446,-8.107602397678509e-4,-0.0704297839511792,0.14298358479341278
Normal–Gaussian (NG),100,Exponential,--,A,0.3,sigma[2],0.0016893351322343833,0.695,0.07270421612858519,0.13784624781501928,0.0016893351322343833,-0.0651420316864341,0.13785659900733338
Normal–Gaussian (NG),100,Exponential,--,A,0.3,mu[1],0.006379366777527291,0.945,0.10280887152946068,0.11034403364558311,0.006379366777527291,-0.007535162116122429,0.110528286341822
Normal–Gaussian (NG),100,Exponential,--,A,0.3,mu[2],0.0010357471065605996,0.94,0.10280855949855933,0.10758713004825692,0.0010357471065605996,-0.004778570549697589,0.10759211552938856
Normal–Gaussian (NG),100,Exponential,--,A,0.3,phi11,-0.0782165760231596,0.975,0.0960689178569967,0.085762460306447,-0.031286630409263834,0.010306457550549694,0.0912910337337724
Normal–Gaussian (NG),100,Exponential,--,A,0.3,phi12,-0.03540204920749219,0.95,0.09805991940886337,0.10610941569161479,-0.003540204920749221,-0.008049496282751423,0.10616845647035095
Normal–Gaussian (NG),100,Exponential,--,A,0.3,phi21,-0.08305468508595157,0.955,0.09763236530745188,0.09834875140351412,-0.008305468508595154,-7.163860960622409e-4,0.09869882324413745
Normal–Gaussian (NG),100,Exponential,--,A,0.3,phi22,-0.11034823963694954,0.965,0.09694161207902817,0.08677928995051298,-0.04413929585477981,0.010162322128515186,0.09735975864221823
Normal–Gaussian (NG),100,Exponential,--,A,0.3,rho,-0.22555602286762835,0.89,0.0932108837468243,0.09546736909341277,-0.0676668068602885,-0.0022564853465884688,0.11701630361742543
Normal–Gaussian (NG),100,Exponential,--,A,0.5,sigma[1],-0.005021727974864837,0.71,0.07162548812879525,0.1296066559176718,-0.005021727974864837,-0.057981167788876534,0.12970390514558652
Normal–Gaussian (NG),100,Exponential,--,A,0.5,sigma[2],-0.00178905314111028,0.74,0.07202840584047719,0.11894735891046333,-0.00178905314111028,-0.04691895306998614,0.11896081246745206
Normal–Gaussian (NG),100,Exponential,--,A,0.5,mu[1],-0.008474118094471893,0.94,0.10174737217400762,0.10682574670271193,-0.008474118094471893,-0.005078374528704313,0.10716133088045811
Normal–Gaussian (NG),100,Exponential,--,A,0.5,mu[2],-0.003745788599375035,0.96,0.10214603008816911,0.09711226140106334,-0.003745788599375035,0.005033768687105769,0.0971844753376776
Normal–Gaussian (NG),100,Exponential,--,A,0.5,phi11,-0.10787081084691277,0.95,0.10486466030068832,0.09712588901314918,-0.04314832433876512,0.007738771287539137,0.10627895468924149
Normal–Gaussian (NG),100,Exponential,--,A,0.5,phi12,0.06651160544694913,0.95,0.10535557295675903,0.10280967597670218,0.006651160544694909,0.002545896980056847,0.10302459614590004
Normal–Gaussian (NG),100,Exponential,--,A,0.5,phi21,0.015507473951197623,0.96,0.10635432278157493,0.10800086861320832,0.0015507473951197634,-0.0016465458316333864,0.10801200136415841
Normal–Gaussian (NG),100,Exponential,--,A,0.5,phi22,-0.09424411351655462,0.935,0.10483495155890592,0.09890390897750455,-0.03769764540662184,0.005931042581401369,0.10584467714643898
Normal–Gaussian (NG),100,Exponential,--,A,0.5,rho,-0.14234838261709748,0.755,0.08062747221675604,0.10881136710039159,-0.07117419130854874,-0.028183894883635555,0.1300218409294457
Normal–Gaussian (NG),100,Exponential,--,B,0.3,sigma[1],-0.003819858361786108,0.72,0.07235066884016854,0.13757679571477383,-0.003819858361786108,-0.06522612687460529,0.13762981521839196
Normal–Gaussian (NG),100,Exponential,--,B,0.3,sigma[2],0.002636636210684641,0.68,0.0727973794245405,0.14421346459663104,0.002636636210684641,-0.07141608517209054,0.14423756522304185
Normal–Gaussian (NG),100,Exponential,--,B,0.3,mu[1],-0.003424750188053444,0.93,0.10268184362736235,0.11213262479022475,-0.003424750188053444,-0.009450781162862396,0.11218491189191128
Normal–Gaussian (NG),100,Exponential,--,B,0.3,mu[2],-0.0060895999880449065,0.92,0.10347143272439394,0.11074892089489743,-0.0060895999880449065,-0.007277488170503499,0.11091621480828961
Normal–Gaussian (NG),100,Exponential,--,B,0.3,phi11,-0.07529562830226572,0.96,0.08890076971253817,0.07963406343048297,-0.04141259556624616,0.009266706282055198,0.08975849335847642
Normal–Gaussian (NG),100,Exponential,--,B,0.3,phi12,0.004111590731807727,0.96,0.10284092148426155,0.09204725862554122,4.111590731807738e-4,0.010793662858720326,0.09204817690894661
Normal–Gaussian (NG),100,Exponential,--,B,0.3,phi21,-0.02224171232783071,0.95,0.09044882601572352,0.08424280272633601,-0.0022241712327830715,0.006206023289387505,0.08427215880028888
Normal–Gaussian (NG),100,Exponential,--,B,0.3,phi22,-0.10938876684105378,0.965,0.10202846973684043,0.09284745948265644,-0.027347191710263445,0.009181010254183997,0.09679111336698959
Normal–Gaussian (NG),100,Exponential,--,B,0.3,rho,-0.1694717555827081,0.86,0.09203331010985769,0.1121403749529758,-0.05084152667481242,-0.02010706484311811,0.12312726964088688
Normal–Gaussian (NG),100,Exponential,--,B,0.5,sigma[1],-0.004511559248839709,0.685,0.07182239725175561,0.1306832992677742,-0.004511559248839709,-0.05886090201601858,0.1307611520076449
Normal–Gaussian (NG),100,Exponential,--,B,0.5,sigma[2],-0.025171166526077055,0.68,0.0703676026368161,0.12889845619501952,-0.025171166526077055,-0.05853085355820342,0.13133316273410486
Normal–Gaussian (NG),100,Exponential,--,B,0.5,mu[1],3.385488175830737e-4,0.95,0.10235878409303956,0.10566396457268433,3.385488175830737e-4,-0.003305180479644773,0.10566450692886128
Normal–Gaussian (NG),100,Exponential,--,B,0.5,mu[2],0.007091700276572049,0.945,0.10022579310631347,0.10488352712329252,0.007091700276572049,-0.004657734016979054,0.10512300640028885
Normal–Gaussian (NG),100,Exponential,--,B,0.5,phi11,-0.06908671598900366,0.935,0.09440282891616746,0.09431023008113491,-0.037997693793952014,9.25988350325424e-5,0.1016771568820428
Normal–Gaussian (NG),100,Exponential,--,B,0.5,phi12,-0.002651594615371262,0.94,0.11286059344989517,0.11002224023720342,-2.6515946153712606e-4,0.002838353212691755,0.11002255976095514
Normal–Gaussian (NG),100,Exponential,--,B,0.5,phi21,-0.13851539140908928,0.955,0.09324530737305403,0.08664790096927684,-0.013851539140908933,0.006597406403777192,0.08774807051413575
Normal–Gaussian (NG),100,Exponential,--,B,0.5,phi22,-0.09817889138405961,0.975,0.10949517028962981,0.09684280723262342,-0.024544722846014902,0.012652363057006386,0.09990481836369428
Normal–Gaussian (NG),100,Exponential,--,B,0.5,rho,-0.12249064103070925,0.82,0.07993750198614359,0.10155756721587979,-0.061245320515354626,-0.021620065229736196,0.11859565229736063
Normal–Gaussian (NG),200,Exponential,++,A,0.3,sigma[1],0.0021582361595296235,0.635,0.050777625377920674,0.10245243149459327,0.0021582361595296235,-0.05167480611667259,0.1024751613927718
Normal–Gaussian (NG),200,Exponential,++,A,0.3,sigma[2],-0.0036094490052324337,0.705,0.05051251068111568,0.09299210115114367,-0.0036094490052324337,-0.04247959047002799,0.09306212440421673
Normal–Gaussian (NG),200,Exponential,++,A,0.3,mu[1],0.005695377779518684,0.925,0.07173775516909112,0.07844456652816269,0.005695377779518684,-0.006706811359071571,0.07865104796404672
Normal–Gaussian (NG),200,Exponential,++,A,0.3,mu[2],-2.2043893769806602e-4,0.96,0.0714677381093695,0.06764339670839599,-2.2043893769806602e-4,0.0038243414009735133,0.06764375589494341
Normal–Gaussian (NG),200,Exponential,++,A,0.3,phi11,-0.02459493701477055,0.97,0.06779918043521678,0.0641568001445387,-0.009837974805908223,0.0036423802906780794,0.06490670807449694
Normal–Gaussian (NG),200,Exponential,++,A,0.3,phi12,-0.07524387016089559,0.965,0.06894881270015564,0.06897544895758634,-0.007524387016089556,-2.6636257430698307e-5,0.06938464497904774
Normal–Gaussian (NG),200,Exponential,++,A,0.3,phi21,0.012610507716549344,0.94,0.06806155068343983,0.06919600519395772,0.0012610507716549323,-0.001134454510517885,0.06920749514215144
Normal–Gaussian (NG),200,Exponential,++,A,0.3,phi22,-0.0528094106247502,0.935,0.06805037880349789,0.06613665021727547,-0.02112376424990008,0.0019137285862224213,0.06942816372371949
Normal–Gaussian (NG),200,Exponential,++,A,0.3,rho,-0.15982768642649706,0.885,0.0657325954946727,0.07265168297216325,-0.04794830592794912,-0.006919087477490551,0.08704772874721038
Normal–Gaussian (NG),200,Exponential,++,A,0.5,sigma[1],-0.0033933026383376297,0.68,0.0503659780399742,0.09381769110592936,-0.0033933026383376297,-0.043451713065955154,0.09387903742179575
Normal–Gaussian (NG),200,Exponential,++,A,0.5,sigma[2],-0.00765555587298769,0.71,0.050159923390365645,0.09771763427536145,-0.00765555587298769,-0.04755771088499581,0.09801705761803775
Normal–Gaussian (NG),200,Exponential,++,A,0.5,mu[1],-6.186996151023492e-4,0.93,0.07139092777828705,0.07446736230614737,-6.186996151023492e-4,-0.003076434527860314,0.07446993244289098
Normal–Gaussian (NG),200,Exponential,++,A,0.5,mu[2],-0.005999530427784025,0.925,0.07101808095806235,0.0723104878100538,-0.005999530427784025,-0.0012924068519914456,0.07255894853622015
Normal–Gaussian (NG),200,Exponential,++,A,0.5,phi11,-0.03637808457594127,0.95,0.07391398273702901,0.07508675396603921,-0.01455123383037651,-0.0011727712290102027,0.07648371739882155
Normal–Gaussian (NG),200,Exponential,++,A,0.5,phi12,-0.07592750985470313,0.94,0.07474751223357977,0.0738411857041493,-0.007592750985470311,9.063265294304707e-4,0.07423052319445164
Normal–Gaussian (NG),200,Exponential,++,A,0.5,phi21,0.01954163969262171,0.93,0.07410216922722879,0.07261915983124348,0.001954163969262171,0.0014830093959853075,0.07264544811214567
Normal–Gaussian (NG),200,Exponential,++,A,0.5,phi22,-0.04784118890709749,0.935,0.07399727270000148,0.0776683627897977,-0.019136475562839005,-0.003671090089796228,0.0799911199784999
Normal–Gaussian (NG),200,Exponential,++,A,0.5,rho,-0.10877828963761953,0.785,0.05645480747296564,0.0681312279471805,-0.05438914481880976,-0.011676420474214862,0.08717822718839911
Normal–Gaussian (NG),200,Exponential,++,B,0.3,sigma[1],0.006153080001106281,0.68,0.051080308010530866,0.09965533888054312,0.006153080001106281,-0.048575030870012255,0.09984511485744259
Normal–Gaussian (NG),200,Exponential,++,B,0.3,sigma[2],0.009029606012717418,0.705,0.05113176483219057,0.0995274296400448,0.009029606012717418,-0.048395664807854226,0.09993619482199115
Normal–Gaussian (NG),200,Exponential,++,B,0.3,mu[1],0.001847621662497978,0.935,0.07185355549005264,0.0740621590288351,0.001847621662497978,-0.0022086035387824665,0.07408520166551612
Normal–Gaussian (NG),200,Exponential,++,B,0.3,mu[2],0.0027841035430329003,0.955,0.07223850033217966,0.06533222450683213,0.0027841035430329003,0.00690627582534753,0.06539151926319992
Normal–Gaussian (NG),200,Exponential,++,B,0.3,phi11,-0.04553339440937373,0.93,0.062062896983059695,0.06560885564677166,-0.025043366925155557,-0.0035459586637119622,0.07022600776227349
Normal–Gaussian (NG),200,Exponential,++,B,0.3,phi12,-0.020880486925162662,0.945,0.07233364278113467,0.0744186519619695,-0.0020880486925162665,-0.002085009180834832,0.07444793957645213
Normal–Gaussian (NG),200,Exponential,++,B,0.3,phi21,0.029523089221387962,0.96,0.06257929226626174,0.061265475453388736,0.002952308922138795,0.0013138168128730074,0.06133656829739921
Normal–Gaussian (NG),200,Exponential,++,B,0.3,phi22,-0.08092679562547801,0.965,0.07190476521700419,0.06958162703369279,-0.020231698906369503,0.002323138183311396,0.07246326283913747
Normal–Gaussian (NG),200,Exponential,++,B,0.3,rho,-0.15559698467677502,0.815,0.06565044854127865,0.08236568047637557,-0.0466790954030325,-0.016715231935096928,0.0946733503578584
Normal–Gaussian (NG),200,Exponential,++,B,0.5,sigma[1],-0.01490848165321008,0.65,0.049835102459874575,0.09742570927458165,-0.01490848165321008,-0.04759060681470707,0.09855978719974696
Normal–Gaussian (NG),200,Exponential,++,B,0.5,sigma[2],0.0015286882589682603,0.685,0.05064517892790361,0.1002786197177145,0.0015286882589682603,-0.04963344078981089,0.10029027101510449
Normal–Gaussian (NG),200,Exponential,++,B,0.5,mu[1],-0.010747807662837991,0.96,0.07067898176242082,0.07074275088042983,-0.010747807662837991,-6.376911800901053e-5,0.07155453983981669
Normal–Gaussian (NG),200,Exponential,++,B,0.5,mu[2],0.0017205472032954603,0.94,0.07185167489136116,0.07308554166834866,0.0017205472032954603,-0.0012338667769875022,0.07310579104034574
Normal–Gaussian (NG),200,Exponential,++,B,0.5,phi11,-0.023721432313535726,0.95,0.06579364502435311,0.06365313539376874,-0.013046787772444654,0.002140509630584375,0.06497645971147294
Normal–Gaussian (NG),200,Exponential,++,B,0.5,phi12,0.017813125449479796,0.945,0.07665138604722535,0.07418365342967667,0.0017813125449479778,0.002467732617548679,0.07420503696217104
Normal–Gaussian (NG),200,Exponential,++,B,0.5,phi21,-0.07847046192937356,0.975,0.06731843419682715,0.06324360275681679,-0.007847046192937353,0.0040748314400103625,0.0637285605016788
Normal–Gaussian (NG),200,Exponential,++,B,0.5,phi22,-0.017155523961003477,0.97,0.07737110611624008,0.06970921337358303,-0.004288880990250869,0.0076618927426570504,0.06984102611869518
Normal–Gaussian (NG),200,Exponential,++,B,0.5,rho,-0.10922638415338727,0.805,0.05631503076489666,0.07026275764272209,-0.054613192076693635,-0.013947726877825431,0.08899132463541451
Normal–Gaussian (NG),200,Exponential,+-,A,0.3,sigma[1],-0.003644305292927776,0.695,0.05044974691146443,0.10245081042431561,-0.003644305292927776,-0.052001063512851185,0.10251560621518617
Normal–Gaussian (NG),200,Exponential,+-,A,0.3,sigma[2],-0.008801688645520197,0.655,0.0501996990288286,0.09395166173447746,-0.008801688645520197,-0.04375196270564886,0.09436304608098636
Normal–Gaussian (NG),200,Exponential,+-,A,0.3,mu[1],-6.545614451258353e-4,0.93,0.07143197091180783,0.07982166090741571,-6.545614451258353e-4,-0.00838968999560788,0.07982434466191315
Normal–Gaussian (NG),200,Exponential,+-,A,0.3,mu[2],-0.0014847128451780714,0.94,0.07105560596645584,0.07601478271750517,-0.0014847128451780714,-0.0049591767510493295,0.07602928096346932
Normal–Gaussian (NG),200,Exponential,+-,A,0.3,phi11,-0.04374277538799228,0.94,0.06671673676640208,0.06487572710041747,-0.017497110155196914,0.0018410096659846054,0.06719381541921055
Normal–Gaussian (NG),200,Exponential,+-,A,0.3,phi12,-0.011944726520415868,0.945,0.06777529834361803,0.06594456847035945,-0.001194472652041591,0.0018307298732585797,0.06595538549397162
Normal–Gaussian (NG),200,Exponential,+-,A,0.3,phi21,-0.04552868438016936,0.955,0.06689572008889431,0.06654791337793078,-0.004552868438016935,3.478067109635302e-4,0.06670347356750224
Normal–Gaussian (NG),200,Exponential,+-,A,0.3,phi22,-0.058543449025405196,0.95,0.06686310838715352,0.0705047815725408,-0.023417379610162083,-0.003641673185387273,0.07429197730844242
Normal–Gaussian (NG),200,Exponential,+-,A,0.3,rho,0.140334265108791,0.845,0.06558288626597764,0.08079605705965982,0.04210027953263729,-0.015213170793682187,0.09110673066856259
Normal–Gaussian (NG),200,Exponential,+-,A,0.5,sigma[1],0.0028478912677172216,0.725,0.050615122415143425,0.0972727791295638,0.0028478912677172216,-0.04665765671442037,0.09731445958469707
Normal–Gaussian (NG),200,Exponential,+-,A,0.5,sigma[2],-0.0012940258745605102,0.635,0.05037383098330057,0.10923722643968227,-0.0012940258745605102,-0.0588633954563817,0.10924489069607993
Normal–Gaussian (NG),200,Exponential,+-,A,0.5,mu[1],0.005025239662527811,0.94,0.07177405256032257,0.07097808597495987,0.005025239662527811,7.959665853626979e-4,0.07115575677578476
Normal–Gaussian (NG),200,Exponential,+-,A,0.5,mu[2],0.005280959425568847,0.93,0.07149461741964962,0.07758554013522909,0.005280959425568847,-0.006090922715579469,0.07776506008825396
Normal–Gaussian (NG),200,Exponential,+-,A,0.5,phi11,-0.04182063309188158,0.94,0.07137403069712604,0.07121940930508848,-0.01672825323675263,1.5462139203756275e-4,0.07315762925436176
Normal–Gaussian (NG),200,Exponential,+-,A,0.5,phi12,0.00653498812313539,0.935,0.07205932545752976,0.07694924240697626,6.534988123135376e-4,-0.004889916949446502,0.07695201730757478
Normal–Gaussian (NG),200,Exponential,+-,A,0.5,phi21,-0.09396239436533323,0.925,0.07135473347540426,0.07676283814647615,-0.009396239436533324,-0.005408104671071889,0.07733577849773517
Normal–Gaussian (NG),200,Exponential,+-,A,0.5,phi22,-0.06298523121493178,0.925,0.07138596118744057,0.07639547193278176,-0.02519409248597272,-0.005009510745341186,0.08044259088333862
Normal–Gaussian (NG),200,Exponential,+-,A,0.5,rho,0.10829572029215975,0.775,0.05645839509159243,0.07079981540214918,0.054147860146079876,-0.014341420310556748,0.08913251157337498
Normal–Gaussian (NG),200,Exponential,+-,B,0.3,sigma[1],-0.002551392345317904,0.67,0.05053434361525618,0.10239725666088922,-0.002551392345317904,-0.05186291304563304,0.1024290377509023
Normal–Gaussian (NG),200,Exponential,+-,B,0.3,sigma[2],0.0029867948297077024,0.715,0.05075002803410665,0.10131735192979045,0.0029867948297077024,-0.0505673238956838,0.10136136712485572
Normal–Gaussian (NG),200,Exponential,+-,B,0.3,mu[1],0.002385092891525312,0.935,0.07153219829206611,0.07407616281886312,0.002385092891525312,-0.0025439645267970046,0.07411455029930306
Normal–Gaussian (NG),200,Exponential,+-,B,0.3,mu[2],-0.007403492818960999,0.95,0.07187960356949748,0.07603725845337435,-0.007403492818960999,-0.004157654883876871,0.07639683487570448
Normal–Gaussian (NG),200,Exponential,+-,B,0.3,phi11,-0.02582749172491643,0.925,0.06069809202351205,0.0631389248863912,-0.01420512044870404,-0.002440832862879147,0.06471714828985853
Normal–Gaussian (NG),200,Exponential,+-,B,0.3,phi12,-0.012911951963113568,0.98,0.0698184965284964,0.06033952503181655,-0.0012911951963113565,0.009478971496679846,0.06035333848346911
Normal–Gaussian (NG),200,Exponential,+-,B,0.3,phi21,-0.020487875472932002,0.935,0.0614914710589929,0.06653931884159334,-0.002048787547293204,-0.005047847782600437,0.06657085309891381
Normal–Gaussian (NG),200,Exponential,+-,B,0.3,phi22,-0.07972531505544589,0.955,0.0695953539008295,0.06320405745592199,-0.019931328763861472,0.006391296444907518,0.06627224717168281
Normal–Gaussian (NG),200,Exponential,+-,B,0.3,rho,0.1620897673342291,0.825,0.06584772516990628,0.07698631630926576,0.048626930200268724,-0.011138591139359486,0.09105751610697563
Normal–Gaussian (NG),200,Exponential,+-,B,0.5,sigma[1],-0.0031790544393986986,0.615,0.05043992404468995,0.10405493509656821,-0.0031790544393986986,-0.05361501105187826,0.10410348651740577
Normal–Gaussian (NG),200,Exponential,+-,B,0.5,sigma[2],-0.01014719568823575,0.635,0.04993283316038078,0.10467571943864513,-0.01014719568823575,-0.054742886278264354,0.10516640062459731
Normal–Gaussian (NG),200,Exponential,+-,B,0.5,mu[1],-0.0010361962550863393,0.945,0.07142481631007447,0.07618594066685071,-0.0010361962550863393,-0.004761124356776239,0.0761929869343101
Normal–Gaussian (NG),200,Exponential,+-,B,0.5,mu[2],0.002393493575966996,0.945,0.0710002711257656,0.0743918060688267,0.002393493575966996,-0.003391534943061103,0.07443030042717895
Normal–Gaussian (NG),200,Exponential,+-,B,0.5,phi11,-0.04297503564223685,0.94,0.06458559679700267,0.05953999144087619,-0.02363626960323026,0.005045605356126477,0.06406000172913046
Normal–Gaussian (NG),200,Exponential,+-,B,0.5,phi12,-0.1068796745711707,0.955,0.07426429544746833,0.07614152373736473,-0.010687967457117071,-0.0018772282898963932,0.07688799831841163
Normal–Gaussian (NG),200,Exponential,+-,B,0.5,phi21,0.004622634154483876,0.965,0.06471578902545366,0.05923435413588257,4.62263415448384e-4,0.005481434889571091,0.059236157854476106
Normal–Gaussian (NG),200,Exponential,+-,B,0.5,phi22,-0.05772861288009866,0.965,0.07323250559246408,0.06433552059883477,-0.014432153220024665,0.008896984993629314,0.06593440875058607
Normal–Gaussian (NG),200,Exponential,+-,B,0.5,rho,0.12491956321634545,0.695,0.05679134379213748,0.07247259286730469,0.062459781608172726,-0.015681249075167207,0.09567393080380221
Normal–Gaussian (NG),200,Exponential,--,A,0.3,sigma[1],-0.004911187527942239,0.705,0.05041355352586642,0.09796096745450146,-0.004911187527942239,-0.04754741392863504,0.09808399924328387
Normal–Gaussian (NG),200,Exponential,--,A,0.3,sigma[2],-0.007363096171837443,0.67,0.05024598010831802,0.09552196482229286,-0.007363096171837443,-0.04527598471397484,0.09580532839433871
Normal–Gaussian (NG),200,Exponential,--,A,0.3,mu[1],0.006708876468164806,0.92,0.07131337850988904,0.07577266286583262,0.006708876468164806,-0.004459284355943574,0.07606908347840287
Normal–Gaussian (NG),200,Exponential,--,A,0.3,mu[2],0.008278283350641843,0.93,0.07111826054790119,0.07259143447040886,0.008278283350641843,-0.0014731739225076756,0.07306193491624198
Normal–Gaussian (NG),200,Exponential,--,A,0.3,phi11,-0.052430757770040255,0.955,0.06815248935226069,0.06558095432889864,-0.020972303108016097,0.002571535023362048,0.06885273464680682
Normal–Gaussian (NG),200,Exponential,--,A,0.3,phi12,0.012294668258767055,0.945,0.06878436990178236,0.07205042873082869,0.001229466825876705,-0.003266058829046334,0.07206091776387638
