Model,T,skew_level,direction,VARset,rho,param,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,mean_bias,sd_bias,RMSE
Exponential–Gaussian (EG),200,Exponential,--,A,0.3,mu[2],0.006864016700326123,0.945,0.07089581787214863,0.06934217172312825,0.006864016700326123,0.0015536461490203851,0.06968106991530887
Exponential–Gaussian (EG),200,Exponential,--,A,0.3,phi11,-7.969566594092058e-4,0.945,0.010953843084953174,0.012027588634379121,-3.187826637636823e-4,-0.0010737455494259467,0.012031812446367425
Exponential–Gaussian (EG),200,Exponential,--,A,0.3,phi12,-0.00172134754186126,0.96,0.011017453635552385,0.011219035011636186,-1.7213475418612602e-4,-2.0158137608380054e-4,0.011220355474133486
Exponential–Gaussian (EG),200,Exponential,--,A,0.3,phi21,-0.0012085781120607347,0.945,0.010860259537343714,0.010774438534733592,-1.2085781120607348e-4,8.5821002610122e-5,0.010775116349686515
Exponential–Gaussian (EG),200,Exponential,--,A,0.3,phi22,-0.0031036472655762747,0.935,0.01049986115352403,0.011494026872968641,-0.0012414589062305099,-9.941657194446115e-4,0.011560876868662875
Exponential–Gaussian (EG),200,Exponential,--,A,0.3,rho,0.051604215767988765,0.925,0.06710553766165525,0.07009968950025265,0.015481264730396628,-0.0029941518385974003,0.07178882939346799
Exponential–Gaussian (EG),200,Exponential,--,A,0.5,mu[1],0.00595219101669825,0.955,0.0707078230366053,0.06782940179584197,0.00595219101669825,0.002878421240763332,0.06809006040444548
Exponential–Gaussian (EG),200,Exponential,--,A,0.5,mu[2],0.007848869912387367,0.945,0.07055575162252894,0.07311141647857895,0.007848869912387367,-0.002555664856050008,0.07353151690537742
Exponential–Gaussian (EG),200,Exponential,--,A,0.5,phi11,-0.006108039061391362,0.975,0.012479996570874237,0.010610012708138479,-0.002443215624556545,0.0018699838627357582,0.010887684430352361
Exponential–Gaussian (EG),200,Exponential,--,A,0.5,phi12,0.0019845535487914632,0.975,0.0123172019201651,0.011911894547347698,1.9845535487914633e-4,4.0530737281740253e-4,0.011913547592342593
Exponential–Gaussian (EG),200,Exponential,--,A,0.5,phi21,-0.015918163899194985,0.98,0.01225431602325937,0.010164343241153069,-0.0015918163899194984,0.0020899727821063006,0.010288233713480192
Exponential–Gaussian (EG),200,Exponential,--,A,0.5,phi22,-3.5787424059058673e-4,0.97,0.01193495779726098,0.011009161692068344,-1.431496962362347e-4,9.257961051926372e-4,0.011010092324664569
Exponential–Gaussian (EG),200,Exponential,--,A,0.5,rho,0.052511897182010867,0.91,0.051159367137768856,0.05397363947121685,0.026255948591005433,-0.002814272333447991,0.060021067919376586
Exponential–Gaussian (EG),200,Exponential,--,B,0.3,mu[1],-0.004773851584640657,0.955,0.07162909762871168,0.06589859393829094,-0.004773851584640657,0.005730503690420746,0.06607128227903505
Exponential–Gaussian (EG),200,Exponential,--,B,0.3,mu[2],0.00119777162091037,0.955,0.07118556899807904,0.06631709597885471,0.00119777162091037,0.004868473019224329,0.06632791174101961
Exponential–Gaussian (EG),200,Exponential,--,B,0.3,phi11,-0.0020933391133307103,0.96,0.009670134082641503,0.009461606836226124,-0.0011513365123318909,2.0852724641537944e-4,0.009531399670979572
Exponential–Gaussian (EG),200,Exponential,--,B,0.3,phi12,0.004149128531355145,0.94,0.011534946769446388,0.012567490106069718,4.149128531355145e-4,-0.0010325433366233303,0.012574337367903619
Exponential–Gaussian (EG),200,Exponential,--,B,0.3,phi21,-5.836688232465366e-4,0.94,0.009429599061564826,0.010479967842034962,-5.836688232465366e-5,-0.0010503687804701359,0.010480130374334054
Exponential–Gaussian (EG),200,Exponential,--,B,0.3,phi22,0.0031861921676112565,0.945,0.011542414674682207,0.012677407673403931,7.965480419028141e-4,-0.0011349929987217247,0.012702407413586612
Exponential–Gaussian (EG),200,Exponential,--,B,0.3,rho,0.06499161641035564,0.97,0.06690577117976014,0.05938474646615064,0.01949748492310669,0.007521024713609499,0.06250360014571772
Exponential–Gaussian (EG),200,Exponential,--,B,0.5,mu[1],-0.0037450342707312117,0.96,0.07151286741408992,0.06833953265379628,-0.0037450342707312117,0.0031733347602936474,0.06844207043206861
Exponential–Gaussian (EG),200,Exponential,--,B,0.5,mu[2],-3.0842766725259124e-4,0.96,0.0711919212658986,0.0709542259208972,-3.0842766725259124e-4,2.3769534500139855e-4,0.07095489626276433
Exponential–Gaussian (EG),200,Exponential,--,B,0.5,phi11,8.971867813682046e-4,0.985,0.010474521841012637,0.008460029730818238,4.934527297525127e-4,0.0020144921101943984,0.008474408453858518
Exponential–Gaussian (EG),200,Exponential,--,B,0.5,phi12,-0.004451027369929167,0.95,0.012193177368444167,0.012266384814208638,-4.4510273699291674e-4,-7.320744576447095e-5,0.012274457741860813
Exponential–Gaussian (EG),200,Exponential,--,B,0.5,phi21,-0.005771496583545471,0.94,0.0098462393903173,0.010157114268051742,-5.771496583545471e-4,-3.108748777344416e-4,0.010173498512429196
Exponential–Gaussian (EG),200,Exponential,--,B,0.5,phi22,0.0025204594037570756,0.955,0.012234683988144784,0.012825661007838015,6.301148509392689e-4,-5.909770196932309e-4,0.012841130207787424
Exponential–Gaussian (EG),200,Exponential,--,B,0.5,rho,0.04606022560329926,0.92,0.05149987439121794,0.05051878922738471,0.02303011280164963,9.810851638332313e-4,0.05552057421044587
