condition_id,model,param,N_valid,N_truth_avail,mean_bias,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,mean_n_div,prop_div,mean_rhat
9,NC,phi21,200,200,-0.007931757004808781,-0.0793175700480878,0.9450000000000001,0.07884556598984176,0.07794099914655303,9.04566843288726e-4,0,0,1.0012140574919228
9,NC,phi22,200,200,-0.014328655162617986,-0.035821637906544954,0.975,0.0789775170201646,0.07357090543473087,0.005406611585433735,0,0,1.0012140574919228
9,NC,sigma[1],200,200,-0.002133522714000033,-0.002133522714000033,0.955,0.04662274470448595,0.043491484273159346,0.003131260431326603,0,0,1.0012140574919228
9,NC,sigma[2],200,200,-0.0015897049564213253,-0.0015897049564213253,0.9299999999999999,0.04667573755282638,0.04690696456422141,-2.3122701139503127e-4,0,0,1.0012140574919228
9,NC,theta,200,200,-0.011279356636350785,-0.005639678318175393,0.91,0.2620638791894241,0.29207917180681,-0.03001529261738589,0,0,1.0012140574919228
9,NG,mu[1],200,200,0.0033160630014854703,0.0033160630014854703,0.9099999999999999,0.07141276832084284,0.08606546554318813,-0.014652697222345287,0,0,1.0010575941679656
9,NG,mu[2],200,200,0.005845298610433334,0.005845298610433334,0.925,0.07156986515371082,0.08003238818022235,-0.008462523026511529,0,0,1.0010575941679656
9,NG,phi11,200,200,-0.023369390914745033,-0.05842347728686257,0.95,0.08923258980751356,0.08159386737127407,0.0076387224362394895,0,0,1.0010575941679656
9,NG,phi12,200,200,0.001725365139702581,0.017253651397025803,0.98,0.08936065035794308,0.07821762375023447,0.011143026607708606,0,0,1.0010575941679656
9,NG,phi21,200,200,-0.006677392554942725,-0.06677392554942718,0.9250000000000002,0.08958075149163157,0.08732989603481728,0.0022508554568142908,0,0,1.0010575941679656
9,NG,phi22,200,200,-0.02380612645625198,-0.05951531614062995,0.975,0.08957968622230106,0.08311186022216403,0.006467826000137025,0,0,1.0010575941679656
9,NG,rho,200,0,NA,NA,NA,0.03909516141149564,0.048067242410679875,-0.008972080999184236,0,0,1.0010575941679656
9,NG,sigma[1],200,200,-0.003670731230194045,-0.003670731230194045,0.96,0.0502233287137228,0.04421532919669608,0.00600799951702672,0,0,1.0010575941679656
9,NG,sigma[2],200,200,-8.996897541181077e-4,-8.996897541181077e-4,0.96,0.05027205689897137,0.052435430415785814,-0.0021633735168144416,0,0,1.0010575941679656
10,NC,mu[1],200,200,0.03245384941201509,0.03245384941201509,0.915,0.14086743315490838,0.16617687745135376,-0.025309444296445383,0,0,1.0016507256686356
10,NC,mu[2],200,200,0.03204429689858863,0.03204429689858863,0.9049999999999999,0.14054464335106132,0.1679232185028087,-0.02737857515174738,0,0,1.0016507256686356
10,NC,phi11,200,200,-0.05493457238080142,-0.13733643095200354,0.985,0.17099858745281182,0.13367538238335258,0.03732320506945924,0,0,1.0016507256686356
10,NC,phi12,200,200,-0.022553569467409496,-0.22553569467409487,0.995,0.16985946083940295,0.13538661216561168,0.03447284867379127,0,0,1.0016507256686356
10,NC,phi21,200,200,-0.01784687075687474,-0.17846870756874733,0.975,0.17046689405371415,0.13851946085822683,0.03194743319548732,0,0,1.0016507256686356
10,NC,phi22,200,200,-0.0621783664152476,-0.155445916038119,0.985,0.1715114286119252,0.13577669494947148,0.03573473366245372,0,0,1.0016507256686356
10,NC,sigma[1],200,200,-0.010755740123262896,-0.010755740123262896,0.9299999999999999,0.09128929496616925,0.09351881666225774,-0.0022295216960884906,0,0,1.0016507256686356
10,NC,sigma[2],200,200,-0.012522096453414292,-0.012522096453414292,0.95,0.09105994633905569,0.08976860702473753,0.0012913393143181573,0,0,1.0016507256686356
10,NC,theta,200,200,-0.24229337699447798,-0.060573344248619494,0.955,0.8803229601337503,0.7988717760559867,0.08145118407776364,0,0,1.0016507256686356
10,NG,mu[1],200,200,0.019357366607178076,0.019357366607178076,0.915,0.1459723709644175,0.1761936166735978,-0.030221245709180306,0,0,1.001462521814122
10,NG,mu[2],200,200,0.01756618571647415,0.01756618571647415,0.9,0.1462044448898261,0.1779588185226499,-0.031754373632823796,0,0,1.001462521814122
10,NG,phi11,200,200,-0.07343243668928456,-0.1835810917232114,0.985,0.19128860842558007,0.15110345262546743,0.04018515580011264,0,0,1.001462521814122
10,NG,phi12,200,200,-0.01952206823117862,-0.19522068231178616,0.98,0.19209414323683452,0.14890621086234987,0.04318793237448465,0,0,1.001462521814122
10,NG,phi21,200,200,-0.007068026494664612,-0.07068026494664603,0.975,0.19230518466004,0.15912764051665565,0.03317754414338436,0,0,1.001462521814122
