condition_id,model,param,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,mean_n_div
13,SG,phi21,-0.10620917578942549,0.93,0.08929639753443787,0.08898885515272295,3.0754238171491755e-4,0.215
13,SG,phi22,-0.07782466440156072,0.945,0.08881748028633583,0.08597773566953408,0.0028397446168017537,0.215
13,SG,rho,-0.07958639498098946,0.95,0.0899418913004102,0.08924719100793817,6.947002924720391e-4,0.215
14,NG,mu[1],-0.004866561435106494,0.955,0.10301923378233671,0.10469586983260219,-0.0016766360502654815,0
14,NG,mu[2],0.00534278337466103,0.925,0.10240437995075774,0.11029300741401915,-0.00788862746326141,0
14,NG,phi11,-0.07952253282273077,0.96,0.09788825256188574,0.09196272999300403,0.005925522568881708,0
14,NG,phi12,-0.08638661404267367,0.975,0.09890481023432007,0.0932537519560088,0.005651058278311277,0
14,NG,phi21,-0.05558303082412004,0.94,0.0978299478246263,0.10099737302878263,-0.0031674252041563322,0
14,NG,phi22,-0.10312255245903207,0.96,0.09787638156262275,0.09106396042466387,0.0068124211379588795,0
14,NG,rho,-0.10399986541126303,0.905,0.09105695628890333,0.10078298882922432,-0.009726032540320992,0
14,NG,sigma[1],0.003478094745558853,0.915,0.07276283305139668,0.08457993573702287,-0.01181710268562619,0
14,NG,sigma[2],-0.0014643412616888996,0.885,0.07242956898516585,0.0822479520690323,-0.009818383083866455,0
14,SG,delta[1],0.10172196182149476,0.855,0.16195712241986268,0.16495282892596796,-0.0029957065061052834,10.69
14,SG,delta[2],0.1261694957771548,0.785,0.18051455784259995,0.18717362213245875,-0.006659064289858796,10.69
14,SG,mu[1],-0.0052898156454541405,0.95,0.09582842977800132,0.09889242349924157,-0.003063993721240249,10.69
14,SG,mu[2],0.004093865357539258,0.95,0.09550259802281587,0.10207195859677617,-0.006569360573960306,10.69
14,SG,omega[1],0.4992716969944599,0.285,0.16725824869875142,0.17421921549410052,-0.006960966795349105,10.69
14,SG,omega[2],0.4797078264753271,0.345,0.17455713593183042,0.1884102197426317,-0.013853083810801275,10.69
14,SG,phi11,-0.040388840190660275,0.975,0.07582157868853541,0.06823573223147812,0.007585846457057288,10.69
14,SG,phi12,-0.0790028268931341,0.965,0.07477607323477792,0.06718652596973938,0.007589547265038535,10.69
14,SG,phi21,-0.02689333155431835,0.97,0.07555508412979353,0.07148052219500715,0.004074561934786378,10.69
14,SG,phi22,-0.05889275197165984,0.975,0.07741739103088655,0.0662526560843298,0.011164734946556745,10.69
14,SG,rho,-0.09756072922207693,0.91,0.08880129957934879,0.09112392828582443,-0.002322628706475635,10.69
15,NG,mu[1],-0.9918941508134754,0.005,0.25483041201254736,0.23150832278661326,0.023322089225934095,0
15,NG,mu[2],-0.9726330376406707,0.005,0.25951408387024927,0.24063072663838136,0.018883357231867903,0
15,NG,phi11,-0.050503469150736044,0.97,0.09561662524470858,0.09184373572950101,0.0037728895152075725,0
15,NG,phi12,0.07076750444061904,0.96,0.09602275462039003,0.09162604291712703,0.004396711703263001,0
15,NG,phi21,0.23525888285142163,0.94,0.09946622990361216,0.09320276658657241,0.0062634633170397525,0
15,NG,phi22,-0.04875307620900208,0.985,0.09536268629412716,0.083217751076042,0.012144935218085157,0
15,NG,rho,-0.2319880812638134,0.77,0.09212316087694095,0.1254458081713815,-0.033322647294440566,0
15,NG,sigma[1],0.38962912683834294,0.14,0.09988246272611134,0.2425613159427788,-0.14267885321666746,0
15,NG,sigma[2],0.4154372324241327,0.145,0.10152225354358448,0.26263720469364077,-0.1611149511500563,0
15,SG,delta[1],-0.9974665663303346,0.005,0.004316928639919758,0.030503865349795878,-0.02618693670987612,22.775
15,SG,delta[2],-0.9984825909414384,0,0.002563459482445992,0.016091284946574892,-0.0135278254641289,22.775
15,SG,mu[1],-1.3783936754777768,0.005,0.11953090598151103,0.20342295020846948,-0.08389204422695845,22.775
15,SG,mu[2],-1.3956301703023695,0.005,0.12158672484358478,0.22021196683765265,-0.09862524199406787,22.775
15,SG,omega[1],0.7860924740842088,0.01,0.1318141524955586,0.2628453011116623,-0.1310311486161037,22.775
15,SG,omega[2],0.8150035521347997,0.005,0.13385298715801924,0.2819552818468686,-0.14810229468884933,22.775
15,SG,phi11,-0.023529330868278502,1,0.026485723160692518,0.01662590444802863,0.009859818712663889,22.775
15,SG,phi12,-0.054200633200316255,1,0.024616335688053825,0.00917082598720783,0.015445509700845995,22.775
15,SG,phi21,-0.040666545219512365,0.995,0.025026284226575938,0.012715918423816133,0.012310365802759805,22.775
15,SG,phi22,-0.01902844274436843,1,0.02513218248201002,0.011846609232437823,0.013285573249572198,22.775
15,SG,rho,-0.10308202064185937,0.845,0.06426599942622101,0.08162658959373971,-0.017360590167518702,22.775
16,NG,mu[1],0.0010044318268027895,0.955,0.10376699516779522,0.1081531068959991,-0.00438611172820387,0
16,NG,mu[2],0.007654999351556326,0.95,0.10281338594906779,0.11225040625407101,-0.009437020305003221,0
16,NG,phi11,-0.099607733380047,0.945,0.09750082301924802,0.09516574351275363,0.002335079506494392,0
16,NG,phi12,-0.025889198638828978,0.945,0.09866738063341692,0.10460909616324103,-0.005941715529824115,0
16,NG,phi21,-0.054900324770202055,0.96,0.09698189307732033,0.09892401141483062,-0.0019421183375102902,0
16,NG,phi22,-0.06780019253304263,0.95,0.0970993160430618,0.09282807995967039,0.004271236083391403,0
16,NG,rho,-0.1210285393040568,0.965,0.09160539527826064,0.08522473820009036,0.006380657078170288,0
16,NG,sigma[1],0.009750262291307179,0.955,0.07332983601360547,0.07338489011402441,-5.505410041893588e-5,0
16,NG,sigma[2],2.655664560354759e-4,0.89,0.07235411736838399,0.08119537630153992,-0.008841258933155932,0
16,SG,delta[1],-0.31125965947849077,0.795,0.33208210577095754,0.25258239698083856,0.07949970879011897,0.075
16,SG,delta[2],0.3424918565559654,0.74,0.3372539690744206,0.2730755644334438,0.06417840464097685,0.075
16,SG,mu[1],0.0014425761516588006,0.95,0.10029870488910085,0.1048608552228422,-0.004562150333741355,0.075
16,SG,mu[2],0.007889415479045722,0.94,0.09951178122474828,0.10928381183381844,-0.009772030609070156,0.075
16,SG,omega[1],0.3506722338719124,0.625,0.19634063945191926,0.19438752345147944,0.0019531160004398196,0.075
16,SG,omega[2],0.32859014451807017,0.66,0.19373844342637492,0.20604845717273043,-0.012310013746355514,0.075
16,SG,phi11,-0.07835802983270254,0.955,0.08864863432107008,0.08523819992250012,0.0034104343985699587,0.075
16,SG,phi12,-0.006824289453620275,0.965,0.08999050575007239,0.09119056927960484,-0.0012000635295324469,0.075
16,SG,phi21,-0.044166176509033934,0.96,0.0874881586827139,0.08660344384292638,8.847148397875121e-4,0.075
16,SG,phi22,-0.05143673305770555,0.96,0.08835978604696366,0.08167740851490639,0.0066823775320572765,0.075
16,SG,rho,-0.10184340504796159,0.96,0.09016360741705058,0.08673201693773187,0.003431590479318708,0.075
17,NG,mu[1],-9.54997780730283e-4,0.945,0.10282517623816322,0.11069177835342517,-0.007866602115261953,0
17,NG,mu[2],-3.3207990601219267e-4,0.955,0.10338787897934508,0.1012264022990847,0.002161476680260385,0
17,NG,phi11,-0.08775103855738568,0.94,0.09714625303066907,0.08989043183725567,0.007255821193413392,0
17,NG,phi12,-0.049938783004929155,0.945,0.09749732739895518,0.0949180173224044,0.002579310076550781,0
17,NG,phi21,-0.006326508838481438,0.965,0.09823114725232962,0.09408102538154617,0.004150121870783452,0
17,NG,phi22,-0.09271905427700819,0.95,0.09718017440218317,0.09550303832872888,0.001677136073454294,0
17,NG,rho,-0.15283366269762488,0.935,0.09186296176312782,0.08592472662793257,0.005938235135195244,0
17,NG,sigma[1],0.002952906728615972,0.9,0.07271260678120844,0.08473804088971303,-0.012025434108504582,0
17,NG,sigma[2],0.007856894430772688,0.88,0.0730715943550655,0.08937992640512953,-0.01630833205006403,0
17,SG,delta[1],-0.0848124729129592,0.865,0.1477205375488327,0.1429480822697961,0.00477245527903658,1.185
17,SG,delta[2],0.10029982073508077,0.835,0.15257235165921643,0.1687156074138238,-0.016143255754607372,1.185
17,SG,mu[1],-0.0019833344254657284,0.95,0.09528505537944026,0.10341065598351194,-0.008125600604071678,1.185
17,SG,mu[2],-0.002187159377076119,0.95,0.09553758647422353,0.09529218114412208,2.4540533010145027e-4,1.185
17,SG,omega[1],0.5074570846026848,0.245,0.16186044280037534,0.16749492846937128,-0.005634485668995937,1.185
17,SG,omega[2],0.5061304264245875,0.265,0.16271898751752656,0.192653300846537,-0.029934313329010448,1.185
17,SG,phi11,-0.050657522504808504,0.965,0.07312418769557102,0.061385862581075173,0.011738325114495851,1.185
17,SG,phi12,-0.046380645570820285,0.945,0.07251096276762882,0.0675552417298943,0.00495572103773452,1.185
17,SG,phi21,0.02722767547516282,0.98,0.073100019500335775,0.06548186931562065,0.007618150184715122,1.185
17,SG,phi22,-0.05544878322099171,0.955,0.07355900041844021,0.06950769507976831,0.004051305338671901,1.185
17,SG,rho,-0.11516239480117661,0.93,0.08901263723988445,0.08886382834574996,1.4880889413448894e-4,1.185
18,NG,mu[1],0.9771980072710652,0,0.220298055640923,0.19997515732158302,0.020322898319339977,0
18,NG,mu[2],-0.9661188917799147,0,0.21827742906464445,0.19079263556789544,0.02748479349674901,0
18,NG,phi11,-0.06933763225273135,0.97,0.09373000366820194,0.08778350111148234,0.005946502556719607,0
18,NG,phi12,-0.20641261669517677,0.93,0.09663871878686126,0.10165772569897033,-0.005019006912109075,0
18,NG,phi21,-0.11993670626904507,0.975,0.09507124869723252,0.0861285609055915,0.008942687791641021,0
18,NG,phi22,-0.021899157432002703,0.97,0.09342117034627097,0.08575499241073753,0.007666177935533439,0
18,NG,rho,-1.7618205237038598,0,0.09242457573178439,0.10657170136253968,-0.014147125630755292,0
18,NG,sigma[1],0.4130355484390227,0.135,0.10130107678394852,0.24846561607244957,-0.14716453928850104,0
18,NG,sigma[2],0.3999529594588716,0.17,0.1002018084895444,0.26639680751983696,-0.16619499903029256,0
18,SG,delta[1],0.9996013520951635,0,6.173278080126457e-4,1.6840898245316273e-4,4.4891882555948294e-4,15.46
18,SG,delta[2],-0.9996173663040291,0,5.969991457074743e-4,1.444495582173185e-4,4.5254958749015576e-4,15.46
18,SG,mu[1],1.3895264261129254,0,0.11414272363448617,0.20917093105491924,-0.09502820742043307,15.46
18,SG,mu[2],-1.3818238255493,0,0.11344720703547932,0.22292379159011033,-0.10947658455463101,15.46
18,SG,omega[1],0.8086670772665092,0,0.13162026904122925,0.2730295034770644,-0.14140923443583514,15.46
18,SG,omega[2],0.7987931658158587,0.005,0.13096474566638505,0.28815721729792476,-0.1571924716315397,15.46
18,SG,phi11,-0.02624214636974256,1,0.025169070855608742,0.009777450492703996,0.015391620362904746,15.46
18,SG,phi12,0.06042786735755197,1,0.02541301685710756,0.012298682643768656,0.013114334213338902,15.46
18,SG,phi21,0.05958351546353158,1,0.024242100971160644,0.010632025721314609,0.013610075249846035,15.46
18,SG,phi22,-0.02244165016681469,1,0.02510927050500742,0.01132142516796168,0.01378784533704574,15.46
18,SG,rho,-1.8856732178998035,0,0.0641845252630323,0.06672755053831975,-0.00254302527528745,15.46
19,NG,mu[1],-0.028918419430174515,0.92,0.14524217806845363,0.1639713355050219,-0.018729157436568278,0
19,NG,mu[2],0.002639627437200011,0.9,0.15093152106688268,0.1767811674543396,-0.02584964638745693,0
19,NG,phi11,-0.2080348948478016,0.94,0.14777827492084186,0.13395175391395975,0.013826521006882114,0
19,NG,phi12,0.085992519631651,0.955,0.14586908151619615,0.14319983419151236,0.0026692473246837933,0
19,NG,phi21,-0.3103430147985062,0.96,0.15400697142766814,0.14383535627620564,0.010171615151462504,0
19,NG,phi22,-0.18898280507551132,0.935,0.14995684732086717,0.134643960638187,0.01531288668268016,0
19,NG,rho,-0.1434157164937402,0.935,0.11398468609567111,0.11742564590091725,-0.003440959805246141,0
19,NG,sigma[1],-0.025634444196986315,0.93,0.10123944969298918,0.10943604281994106,-0.008196593126951882,0
19,NG,sigma[2],0.011885427859265808,0.94,0.10507948924772537,0.11189723222222331,-0.006817742974497942,0
19,SG,delta[1],-0.7111314966534454,0.46,0.4522580867846709,0.21485552049622186,0.23740256628844902,0.475
19,SG,delta[2],-0.7064361196730466,0.47,0.4412826193036412,0.24131836458803707,0.19996425471560414,0.475
19,SG,mu[1],-0.02898672119981239,0.925,0.14200015144232828,0.16225553012411129,-0.02025537868178301,0.475
19,SG,mu[2],0.003971070368975751,0.9,0.14700627921838455,0.17444191648842,-0.02743563727003545,0.475
19,SG,omega[1],0.11954162366554909,0.935,0.18979781758739214,0.17284243106591715,0.01695538652147499,0.475
19,SG,omega[2],0.1659888599783968,0.865,0.19375438773919043,0.18171932445545366,0.012035063283736769,0.475
19,SG,phi11,-0.20304741903665577,0.945,0.14431566930477924,0.12992674632074397,0.014388922984035268,0.475
19,SG,phi12,0.0965824094124983,0.965,0.14215490395802638,0.13760294589059172,0.004551958067434664,0.475
19,SG,phi21,-0.33072777319992774,0.97,0.1488124869019344,0.13741370095234962,0.011398785949584794,0.475
19,SG,phi22,-0.17007243096722854,0.95,0.14547598620182062,0.13111698802311536,0.014358998178705257,0.475
19,SG,rho,-0.14578484497787303,0.935,0.11294069697292176,0.11417403795535341,-0.0012333409824316494,0.475
20,NG,mu[1],0.0038986951065862908,0.94,0.1501280835368861,0.16259946279389606,-0.012471379257009974,0
20,NG,mu[2],-0.009776336446075697,0.915,0.14932683611850395,0.16749421468302025,-0.018167378564516307,0
20,NG,phi11,-0.17061523711395124,0.955,0.1492343659990349,0.13199159307795025,0.017242772921084643,0
20,NG,phi12,-0.19088483473501264,0.955,0.15125895326219171,0.13921863467443593,0.012040318587755783,0
20,NG,phi21,-0.13828547814383374,0.955,0.14933390686489226,0.1311450370134152,0.018188869851477052,0
20,NG,phi22,-0.1953759894372485,0.935,0.14957689377824984,0.13396885857646026,0.015608035201789577,0
20,NG,rho,-0.12261508585027897,0.865,0.1122297112604386,0.13367222772608245,-0.02144251646564385,0
20,NG,sigma[1],0.012835094380368903,0.925,0.10497356894914754,0.11280702728885662,-0.007833458339709082,0
20,NG,sigma[2],0.007713462679609238,0.895,0.10434238928336931,0.11773467000919738,-0.01339228072582807,0
20,SG,delta[1],-0.5388398032941359,0.495,0.4393493583363508,0.2668920883291068,0.17245727000724398,1.61
20,SG,delta[2],-0.538525708590263,0.495,0.43509426407028406,0.2777813433772629,0.15731292069302116,1.61
20,SG,mu[1],0.005874475350910928,0.94,0.14236439963536815,0.1555952296227702,-0.013230829987402049,1.61
20,SG,mu[2],-0.007903688957998733,0.91,0.14152219060416593,0.16127677052359474,-0.019754579919428805,1.61
20,SG,omega[1],0.24036404854189347,0.81,0.21862909932472563,0.20570655805575053,0.012922541268975102,1.61
20,SG,omega[2],0.23639662227149355,0.805,0.2158794550857256,0.21439160604097987,0.0014878490447457204,1.61
20,SG,phi11,-0.14751440515215192,0.97,0.13817708777829102,0.11812351357264772,0.0200535742056433,1.61
20,SG,phi12,-0.1949892806560726,0.965,0.1381353161048752,0.12448894776276526,0.013646368342109944,1.61
20,SG,phi21,-0.10011093811755876,0.96,0.13715650794697434,0.120406346613429,0.016750161333545344,1.61
20,SG,phi22,-0.17355951435993722,0.94,0.137867754994155,0.12372592148972159,0.014141833504433404,1.61
20,SG,rho,-0.12977778410420984,0.875,0.1107346156055509,0.12652088368831968,-0.015786268082768784,1.61
21,NG,mu[1],0.9812747891866296,0.08,0.3386098424597542,0.2886427114665694,0.04996713099318478,0
21,NG,mu[2],0.9591944946882138,0.115,0.3438423998107602,0.28420949893588504,0.05963290087487516,0
21,NG,phi11,-0.08722338255678737,0.965,0.14233661436683856,0.12853471254538862,0.013801901821449941,0
21,NG,phi12,0.17046595852569654,0.97,0.14320784039054385,0.13052729622713954,0.012680544163404306,0
21,NG,phi21,0.41886237729260145,0.96,0.14787116220480562,0.1377786067244,0.010092555480405607,0
21,NG,phi22,-0.09999956013461254,0.975,0.1422480834107376,0.12391175934646613,0.018336324064271478,0
21,NG,rho,-0.25535727288980964,0.73,0.11578651110902251,0.15045309188454975,-0.03466658077552724,0
21,NG,sigma[1],0.3799677356773131,0.32,0.13966061268322688,0.31277304946181156,-0.17311243677858468,0
21,NG,sigma[2],0.40463568721954607,0.27,0.14205470715334434,0.3064833475229246,-0.16442864036958027,0
21,SG,delta[1],0.9958815903565496,0,0.014986590862732725,0.004542946786390775,0.010443644076341949,14.15
21,SG,delta[2],0.9962686272137277,0,0.013226048194436167,0.002809898315130976,0.01041614987930519,14.15
21,SG,mu[1],1.3047905711423942,0,0.18371643508737762,0.24826713778000045,-0.06455070269262284,14.15
21,SG,mu[2],1.3115773117625726,0,0.1865969787683981,0.24605172772803716,-0.059454748959639064,14.15
21,SG,omega[1],0.7536979129064838,0.05,0.17343656249145908,0.33476158867851685,-0.16132502618705777,14.15
21,SG,omega[2],0.77715776653812485,0.045,0.17480097605783107,0.33330042038752017,-0.1584994443296891,14.15
21,SG,phi11,-0.04097676975096496,1,0.06270510201704567,0.03580010792037211,0.02690499409667356,14.15
21,SG,phi12,-0.067974234043377,1,0.061265149863783654,0.03572898288820336,0.025536166975580296,14.15
21,SG,phi21,0.01672102062956367,1,0.062416474943769604,0.03733221366104177,0.02508426128272783,14.15
21,SG,phi22,-0.04873711394227737,1,0.06228672647067514,0.03628015084564691,0.026006575625028228,14.15
21,SG,rho,-0.26171996229072214,0.68,0.09227012373986551,0.10299631453767406,-0.010726190797808552,14.15
22,NG,mu[1],-0.012981108338758719,0.95,0.1494544639715575,0.16233626444104202,-0.012881800469484506,0
22,NG,mu[2],-0.004706295497862745,0.955,0.1489197218789483,0.15177952150851468,-0.0028597996295663675,0
22,NG,phi11,-0.18435404127929816,0.93,0.15082066516228526,0.1400094201049014,0.010811245057383873,0
22,NG,phi12,-0.18170647107802948,0.95,0.15182274450726352,0.14302015561432946,0.00880258889293406,0
22,NG,phi21,-0.02279669437690629,0.96,0.15156113506174315,0.1326363009882784,0.018924834073464764,0
22,NG,phi22,-0.19934719421975558,0.95,0.15059623575142103,0.12797458820693441,0.022621647544486617,0
22,NG,rho,-0.09237060518876207,0.935,0.11101329011101699,0.11771875913081342,-0.006705469019796434,0
22,NG,sigma[1],0.013352952416686515,0.95,0.10499508796079697,0.11079294013009887,-0.005797852169301898,0
22,NG,sigma[2],0.010608199793934982,0.925,0.10485698111304516,0.11575469684857832,-0.010897715735533164,0
22,SG,delta[1],0.710658448616862,0.465,0.4480345535816659,0.22346355018477881,0.22457100339688707,0.57
22,SG,delta[2],0.6944256555321732,0.48,0.44997451745069467,0.22542671990317356,0.2245477975475211,0.57
22,SG,mu[1],-0.013115300211084348,0.94,0.1458503805385759,0.1595699579926021,-0.013719577454026188,0.57
22,SG,mu[2],-0.004817693686988957,0.94,0.14519976662408093,0.15042669371722706,-0.005226927093146122,0.57
22,SG,omega[1],0.16323093411028206,0.885,0.19486649103837408,0.17329922327394462,0.021567267764429465,0.57
22,SG,omega[2],0.16697078461237425,0.905,0.19710088957454353,0.18332501174287952,0.013775877831664007,0.57
22,SG,phi11,-0.1700213678944613,0.935,0.14695085734230193,0.13583362860607834,0.011117228736223589,0.57
22,SG,phi12,-0.14946633153085476,0.945,0.14711343294146692,0.13773672995830372,0.009376702983163204,0.57
22,SG,phi21,-0.007658195639232977,0.975,0.14584273805947748,0.1269453012318105,0.01889743682766698,0.57
22,SG,phi22,-0.18304509314468942,0.95,0.14634454388893872,0.12397205945928948,0.022372484429649245,0.57
22,SG,rho,-0.09363501895123287,0.95,0.1101166505111129,0.1151547796540145,-0.005038129142901596,0.57
23,NG,mu[1],-0.0048544135602587735,0.94,0.1481881422383834,0.1727895957362629,-0.02460145349787951,0
23,NG,mu[2],-0.002743530843815622,0.91,0.1493841863534045,0.17793015824742553,-0.028545971894021027,0
23,NG,phi11,-0.19413569870949382,0.92,0.14918058395682712,0.14552389093274606,0.003656693024081059,0
23,NG,phi12,0.07223768566183551,0.94,0.14932976417426835,0.14497634422312344,0.00435341995114491,0
23,NG,phi21,-0.14303583490550145,0.945,0.15096504172465516,0.15487075319301635,-0.0039057114683611893,0
23,NG,phi22,-0.1695460004813813,0.945,0.1488477807251273,0.13975820640516068,0.009089574319966626,0
23,NG,rho,-0.14297517635768714,0.905,0.11368109608814084,0.11911908981758695,-0.005437993729446117,0
23,NG,sigma[1],-0.005124286930313529,0.91,0.1033926529765154,0.11796277680794492,-0.014570123831429527,0
23,NG,sigma[2],0.003308885885126162,0.895,0.10432658273925727,0.11954837202788142,-0.015221789288624152,0
23,SG,delta[1],0.5795309115444245,0.44,0.44024455781656413,0.2753085862694943,0.16493597154706985,2.465
23,SG,delta[2],0.5382933937047929,0.505,0.4405113561659539,0.269165229542759,0.17134612662319487,2.465
23,SG,mu[1],-0.007508073495582545,0.935,0.1412817932584833,0.16556546004528405,-0.024283666786800745,2.465
23,SG,mu[2],-0.005265105111778756,0.905,0.1417597303318453,0.17305079800399156,-0.03129106767214626,2.465
23,SG,omega[1],0.20449294069017404,0.865,0.21094124036942022,0.20790224526618256,0.003038995103237657,2.465
23,SG,omega[2],0.23072501534791415,0.84,0.21737160658492177,0.20886408217404223,0.008507524410879541,2.465
23,SG,phi11,-0.15615134913488213,0.935,0.13958419631951027,0.13421440544508545,0.0053697908744248235,2.465
23,SG,phi12,0.0354333429103562,0.95,0.13831955130674214,0.13216403739744775,0.006155513909294391,2.465
23,SG,phi21,-0.06501319488123762,0.955,0.13935650524138232,0.13612108104968845,0.0032354241916938697,2.465
23,SG,phi22,-0.1589574810014366,0.945,0.13779459860034765,0.12790821793582335,0.009886380664524297,2.465
23,SG,rho,-0.1480836573694752,0.915,0.11208089941824385,0.11185838416303845,2.2251525520540494e-4,2.465
24,NG,mu[1],-0.9733182637052391,0.08,0.3316032464964457,0.26171940479524514,0.06988384170120054,0
24,NG,mu[2],-0.9630678817864167,0.13,0.33894271987106533,0.3035139657689152,0.03542875410215013,0
24,NG,phi11,-0.15769545365776028,0.95,0.1432411883298144,0.12464463391740384,0.01859655441241055,0
24,NG,phi12,0.3889944782767923,0.965,0.1432009236015897,0.13601084819218232,0.007190075409407387,0
24,NG,phi21,0.12281373979514455,0.98,0.1512710149731754,0.14108467797855856,0.010186336994616851,0
24,NG,phi22,-0.06030968462778857,0.99,0.14259940849525804,0.12177308089427458,0.020826327600983463,0
24,NG,rho,-0.2566499586274591,0.725,0.11596481017562231,0.1500813654316759,-0.0341165552560536,0
24,NG,sigma[1],0.34865226582308273,0.345,0.13639184743413155,0.35720238466877846,-0.22081053723464691,0
24,NG,sigma[2],0.3773359225268226,0.295,0.13937481366399024,0.31849137827016405,-0.1791165646061738,0
24,SG,delta[1],-0.9945722100383754,0.005,0.01713322841985645,0.019484643159353752,-0.0023514147394973033,12.86
24,SG,delta[2],-0.995654330189819,0.005,0.012678286915543001,0.01082571386981478,0.0018525730457282213,12.86
24,SG,mu[1],-1.2705620699545508,0,0.17944819308204463,0.2667009297508967,-0.08725273666885208,12.86
24,SG,mu[2],-1.290134887743833,0,0.18253398817416125,0.2541557147936828,-0.07162172661952157,12.86
24,SG,omega[1],0.7153527781935758,0.09,0.17049891407845919,0.3780669868846541,-0.20756807280619494,12.86
24,SG,omega[2],0.7403519659633438,0.035,0.17226710010407956,0.3448247572346638,-0.17255765713058427,12.86
24,SG,phi11,-0.05696485883109595,1,0.06214163512657982,0.03393448150574309,0.028207153620836728,12.86
24,SG,phi12,0.03526562012385822,1,0.06076504173385332,0.03968645650944055,0.02107858522441277,12.86
24,SG,phi21,-0.041821806283836374,1,0.0625823646174072,0.03407456428664775,0.028507800330759447,12.86
24,SG,phi22,-0.03868256862126187,1,0.06155552694781373,0.03488215827139831,0.02667336867641542,12.86
24,SG,rho,-0.2564688149249171,0.705,0.09230732933532186,0.1034543556196602,-0.011147026284338335,12.86
25,NG,mu[1],-0.01151653830118239,0.935,0.14737688266634064,0.16678879084770176,-0.019411908181361126,0
25,NG,mu[2],-0.01166596534462338,0.955,0.15003271363930787,0.15646109779247264,-0.006428384153164768,0
25,NG,phi11,-0.15610444486599528,0.945,0.14654768284107872,0.13622457520011258,0.01032310764096614,0
25,NG,phi12,-0.16042994369388208,0.965,0.14563211518908456,0.14094164509425341,0.004690470094831145,0
25,NG,phi21,-0.07212878072787249,0.97,0.15032583433513658,0.14094926932702573,0.009376565008110849,0
25,NG,phi22,-0.1771037676173854,0.93,0.1466859287270169,0.14312362699835113,0.0035623017286657843,0
25,NG,rho,-0.1798947854598351,0.93,0.11609008733124322,0.10557369142239963,0.010516395908843595,0
25,NG,sigma[1],-0.00676358940494533,0.94,0.1032680576217978,0.1106689990696866,-0.00740094144788879,0
25,NG,sigma[2],0.011831062456344419,0.92,0.10510237772517914,0.11455251960657507,-0.009450141881395938,0
25,SG,delta[1],-0.6661852013504466,0.55,0.44999623463665156,0.23353049423717973,0.21646574039947183,0.66
25,SG,delta[2],0.673870290379832,0.52,0.45048034507136625,0.2336022075446413,0.21687813752672494,0.66
25,SG,mu[1],-0.011344128934670338,0.915,0.14327672923538115,0.16439639698042977,-0.021119667745048615,0.66
25,SG,mu[2],-0.011664271768746877,0.945,0.14590319637158453,0.15230301522721715,-0.006399818855632622,0.66
25,SG,omega[1],0.15941044235447105,0.895,0.2002809152408659,0.1881242666936959,0.012156648547169996,0.66
25,SG,omega[2],0.17764057962120522,0.875,0.20337450687166364,0.1837322415985055,0.019642265273158127,0.66
25,SG,phi11,-0.14576831928109962,0.95,0.14121463799177159,0.1290224984713721,0.012192139520399492,0.66
25,SG,phi12,-0.15131062044482427,0.98,0.1401522407391385,0.13209624216024107,0.008055998578897439,0.66
25,SG,phi21,-0.051604902188428864,0.97,0.14470827820950788,0.13283755751285203,0.011870720696655845,0.66
25,SG,phi22,-0.16608192705436245,0.915,0.14186109057615112,0.1363802513778636,0.005480839198287513,0.66
25,SG,rho,-0.17215431507055567,0.92,0.11437226816502818,0.10777154566537005,0.006600722499658138,0.66
26,NG,mu[1],0.0014690109705356143,0.945,0.14836178002132472,0.14875144621552303,-3.8966619419830706e-4,0
26,NG,mu[2],-0.005681792404743528,0.94,0.15001821749087013,0.1713776249114595,-0.021359407420589366,0
26,NG,phi11,-0.13607225562215167,0.94,0.14718511545805554,0.13290304528115857,0.014282070176896977,0
26,NG,phi12,-0.2687246599786825,0.95,0.14711646540665296,0.13743263292559085,0.00968383248106211,0
26,NG,phi21,0.21374362268862498,0.965,0.15006943150375304,0.1360547097934647,0.014014721710288336,0
26,NG,phi22,-0.21261861344348626,0.935,0.14723932972475137,0.13771349245124356,0.009525837273507809,0
26,NG,rho,-0.1611286480498307,0.915,0.11517512227146777,0.10503904208522809,0.010136080186239682,0
26,NG,sigma[1],0.0021950365584803375,0.92,0.10414637648749571,0.1141650733769382,-0.010018696889442485,0
26,NG,sigma[2],0.014356639201196272,0.905,0.10536002397559109,0.12532220244764786,-0.019962178472056766,0
26,SG,delta[1],-0.5076148236699004,0.56,0.431780196118467,0.27518654563308625,0.15659365048538076,2.08
26,SG,delta[2],0.4779957505698482,0.595,0.42936088015604335,0.26805568117187206,0.16130519898417128,2.08
26,SG,mu[1],0.002774606855475276,0.96,0.13989915113654458,0.14124393310572878,-0.0013447819691841945,2.08
26,SG,mu[2],-0.004626644689158308,0.91,0.1409860986246779,0.16421993370473686,-0.023233835080058968,2.08
26,SG,omega[1],0.2461585765538897,0.825,0.22063242399214744,0.21426263069670295,0.006369793295444487,2.08
26,SG,omega[2],0.27424368357458034,0.765,0.22567248244923674,0.2293391411304472,-0.0036666586812104662,2.08
26,SG,phi11,-0.11659916098109044,0.94,0.13346468996831723,0.12209454143745238,0.011370148530864849,2.08
26,SG,phi12,-0.18921818593798742,0.94,0.1335622126466097,0.12020133219506737,0.013360880451542323,2.08
