model,condition_id,rep_id,status,n_div,max_rhat
EL,2,134,ok,0,1.0003004417808496
EI,2,135,ok,0,1.0045450986251667
EL,2,135,ok,0,1.0007392407547064
EI,2,136,ok,1,1.003057554352667
EL,2,136,ok,0,1.0004059643942138
EI,2,137,ok,0,1.007053469496886
EL,2,137,ok,0,1.0007634069640787
EI,2,138,ok,0,1.0030042595993793
EL,2,138,ok,0,1.0013245377325908
EI,2,139,ok,0,1.0086960095501225
EL,2,139,ok,0,1.0006037538065338
EI,2,140,ok,1,1.0057319586012883
EL,2,140,ok,0,1.0008557958670905
EI,2,141,ok,0,1.003692253428705
EL,2,141,ok,0,1.0008610873501413
EI,2,142,ok,3,1.0099406055646212
EL,2,142,ok,0,1.000416701024521
EI,2,143,ok,0,1.0187009790001664
EL,2,143,ok,0,1.000984797392031
EI,2,144,ok,0,1.0050639454580788
EL,2,144,ok,0,1.0011709098266812
EI,2,145,ok,3,1.0015179915338848
EL,2,145,ok,0,1.0015574682012551
EI,2,146,ok,1,1.0050307663581373
EL,2,146,ok,0,1.0007059078599703
EI,2,147,ok,0,1.0030775981161633
EL,2,147,ok,0,1.0005309276412329
EI,2,148,ok,1,1.0064704285031054
EL,2,148,ok,0,1.000680019064073
EI,2,149,ok,0,1.0167694831457756
EL,2,149,ok,0,1.001274399537208
EI,2,150,ok,0,1.0031209907442613
EL,2,150,ok,0,1.0019387525325332
EI,2,151,ok,1,1.0148332356239138
EL,2,151,ok,0,1.0006805149790858
EI,2,152,ok,0,1.007484661527906
EL,2,152,ok,0,1.0005751758515304
EI,2,153,ok,0,1.0014394998008074
EL,2,153,ok,0,1.0007863934575283
EI,2,154,ok,1,1.0018479845510346
EL,2,154,ok,0,1.0007265711512046
EI,2,155,ok,0,1.0056321640412582
EL,2,155,ok,0,1.0005953352981543
EI,2,156,ok,1,14.8586721370368
EL,2,156,ok,0,1.0005973738509908
EI,2,157,ok,0,1.0028124604863264
EL,2,157,ok,0,1.0015823101688512
EI,2,158,ok,0,1.1964082845595339
EL,2,158,ok,0,1.0007826002264417
EI,2,159,ok,0,21.54284510064065
EL,2,159,ok,0,1.0009710270572825
EI,2,160,ok,0,1.0029839481248055
EL,2,160,ok,0,1.0005072025353707
EI,2,161,ok,0,1.0037234527056722
EL,2,161,ok,0,1.001064887116143
EI,2,162,ok,0,1.0036148872675519
EL,2,162,ok,0,1.0002766005520887
EI,2,163,ok,3,1.0046838548436028
EL,2,163,ok,0,1.0004538410509864
EI,2,164,ok,0,1.0022058393458027
EL,2,164,ok,0,1.0011442654394727
EI,2,165,ok,0,1.0068000417158833
EL,2,165,ok,0,1.00046861865424
EI,2,166,ok,1,1.001544026468487
EL,2,166,ok,0,1.001731397579192
EI,2,167,ok,0,1.0106841584024977
EL,2,167,ok,0,1.0014795362081939
EI,2,168,ok,0,1.0067778815365958
EL,2,168,ok,0,1.0006558058682802
EI,2,169,ok,0,1.122038899116351
EL,2,169,ok,0,1.0018750069615756
EI,2,170,ok,0,1.003389210925321
EL,2,170,ok,0,1.000573574138136
EI,2,171,ok,0,1.008759810729259
EL,2,171,ok,0,1.0015272758929001
EI,2,172,ok,1,1.0105446888484118
EL,2,172,ok,0,1.0004198740954557
EI,2,173,ok,0,1.0035132987921753
EL,2,173,ok,0,1.0005817969235058
EI,2,174,ok,0,1.0082337072539416
EL,2,174,ok,0,1.0004204141120783
EI,2,175,ok,0,1.004506814182768
EL,2,175,ok,0,1.0005621511684972
EI,2,176,ok,11,1.0029173122323036
EL,2,176,ok,0,1.0012087395823221
EI,2,177,ok,0,1.006753148653207
EL,2,177,ok,0,1.0011674827756354
EI,2,178,ok,0,1.0058948032149584
EL,2,178,ok,0,1.0008623237219245
EI,2,179,ok,0,3.888729264428283
EL,2,179,ok,0,1.0005355363552546
EI,2,180,ok,0,25.848811029045695
EL,2,180,ok,0,1.0006294780513314
EI,2,181,ok,0,1.0039669267903195
EL,2,181,ok,0,1.000752560692917
EI,2,182,ok,0,1.003230169696144
EL,2,182,ok,0,1.0010543572299242
EI,2,183,ok,0,1.0042677532214004
EL,2,183,ok,0,1.0005517107486517
EI,2,184,ok,0,1.0201548101774287
EL,2,184,ok,0,1.000578861483563
EI,2,185,ok,0,1.0054371620916862
EL,2,185,ok,0,1.0012573774158564
EI,2,186,ok,0,1.0040830723089993
EL,2,186,ok,0,1.0027822854201671
EI,2,187,ok,0,1.0034427687304106
EL,2,187,ok,0,1.0009933510939673
EI,2,188,ok,0,1.0051103568233726
EL,2,188,ok,0,1.0004385477313686
EI,2,189,ok,0,1.008951902775361
EL,2,189,ok,0,1.0013359563795399
EI,2,190,ok,0,16.409595046592006
EL,2,190,ok,0,1.0005646323603823
EI,2,191,ok,0,1.0183403906241983
EL,2,191,ok,0,1.0005795442186858
EI,2,192,ok,1,4.258774869323276
EL,2,192,ok,0,1.0005515446541884
EI,2,193,ok,0,1.001447576628978
EL,2,193,ok,0,1.0026493949328872
EI,2,194,ok,0,1.0025470670632455
EL,2,194,ok,0,1.0005326927406575
EI,2,195,ok,0,1.0024167496915986
EL,2,195,ok,0,1.0007234938045566
EI,2,196,ok,1,1.0065082293508252
EL,2,196,ok,0,1.0007799387659269
EI,2,197,ok,0,1.0017898497217907
EL,2,197,ok,0,1.0001406171568699
EI,2,198,ok,0,1.0049824950292663
EL,2,198,ok,0,1.0008692217901345
EI,2,199,ok,0,1.0088107196525362
EL,2,199,ok,0,1.0005636969246605
EI,2,200,ok,25,1.0070214211496948
EL,2,200,ok,0,1.000947081140261
EI,3,1,ok,0,1.0054176425091834
EL,3,1,ok,0,1.013676721889065
EI,3,2,ok,0,1.0034304691088376
EL,3,2,ok,0,1.0009400130837591
EI,3,3,ok,0,1.0062867124459007
EL,3,3,ok,0,1.0010735751483137
EI,3,4,ok,0,1.010139927452088
EL,3,4,ok,0,1.0019992968375393
EI,3,5,ok,0,1.0032095713191973
EL,3,5,ok,0,1.0062656828497738
EI,3,6,ok,0,1.0204286691654996
EL,3,6,ok,0,1.0093216095177262
EI,3,7,ok,0,1.0131577357474675
EL,3,7,ok,0,1.0007156560931953
EI,3,8,ok,0,1.0082883760422316
EL,3,8,ok,0,1.0017304838172343
EI,3,9,ok,0,1.0058634835973956
EL,3,9,ok,0,1.003650648921688
EI,3,10,ok,0,1.0385447982868925
EL,3,10,ok,0,1.002647103081564
EI,3,11,ok,0,1.0076179765200675
EL,3,11,ok,0,1.0020100445644915
EI,3,12,ok,0,1.007832669388654
EL,3,12,ok,0,1.0028307474093787
EI,3,13,ok,0,1.0069419559073178
EL,3,13,ok,0,1.000602106314752
EI,3,14,ok,0,1.0183353293461734
EL,3,14,ok,0,1.0003296555935632
EI,3,15,ok,0,1.0025144028504689
EL,3,15,ok,0,1.001361216899569
EI,3,16,ok,0,1.0034439459684004
EL,3,16,ok,0,1.0021303876487555
EI,3,17,ok,0,1.0024262061875626
EL,3,17,ok,0,1.0137407004315129
EI,3,18,ok,0,1.0043164328708358
EL,3,18,ok,0,1.0069856238591712
EI,3,19,ok,0,1.0307218901029433
EL,3,19,ok,0,1.0458571170195314
EI,3,20,ok,0,1.0033575766269163
EL,3,20,ok,0,1.002595377953973
EI,3,21,ok,0,1.0118399816155472
EL,3,21,ok,0,1.0013654150977593
EI,3,22,ok,0,1.0082698622165551
EL,3,22,ok,0,1.003393945258722
EI,3,23,ok,0,1.0058234238022057
EL,3,23,ok,0,1.0013804194106708
EI,3,24,ok,0,1.004745296105296
EL,3,24,ok,0,1.0014459167446752
EI,3,25,ok,0,1.0237827728368476
EL,3,25,ok,0,1.0014474838838492
EI,3,26,ok,0,1.003511712990742
EL,3,26,ok,0,1.0060140608382422
EI,3,27,ok,0,1.0105326122759648
EL,3,27,ok,0,1.0011858522411696
EI,3,28,ok,0,1.0100083599720522
EL,3,28,ok,0,1.000753731370373
EI,3,29,ok,0,1.0110547105363288
EL,3,29,ok,0,1.001952392807638
EI,3,30,ok,0,1.014350014715696
EL,3,30,ok,0,1.0041025730374415
EI,3,31,ok,0,1.2426465894296521
EL,3,31,ok,0,1.0232598644631268
EI,3,32,ok,0,1.0217741453387994
EL,3,32,ok,0,1.0016324870971582
EI,3,33,ok,0,1.0296889828120708
EL,3,33,ok,0,1.0012908681264168
EI,3,34,ok,0,1.0060401370104373
EL,3,34,ok,0,1.0003327061263505
EI,3,35,ok,0,1.0065382964175609
EL,3,35,ok,0,1.0006715562699304
EI,3,36,ok,0,1.0053347584460022
EL,3,36,ok,0,1.0013239620670045
EI,3,37,ok,0,1.0052669618215986
EL,3,37,ok,0,1.0025099771203363
EI,3,38,ok,0,1.0034190648018
EL,3,38,ok,0,1.001220324711796
EI,3,39,ok,0,1.0058211120357738
EL,3,39,ok,0,1.0060347610886498
EI,3,40,ok,0,1.005577058158663
EL,3,40,ok,0,1.0049525163327089
EI,3,41,ok,0,1.0033216153234323
EL,3,41,ok,0,1.0007755465012225
EI,3,42,ok,0,1.004864322035059
EL,3,42,ok,0,1.0036032573770628
EI,3,43,ok,0,1.0058010993362612
EL,3,43,ok,0,1.0052131144054186
EI,3,44,ok,0,1.0043555381800724
EL,3,44,ok,0,1.0021577317789312
EI,3,45,ok,0,1.0046563892124118
EL,3,45,ok,0,1.0010608098566007
EI,3,46,ok,0,1.009527222408373
EL,3,46,ok,0,1.0024420111052166
EI,3,47,ok,0,1.0041720511358685
EL,3,47,ok,0,1.0005708235975541
EI,3,48,ok,0,1.0040475465866936
EL,3,48,ok,0,1.002067956414603
EI,3,49,ok,1,1.0042489168800552
EL,3,49,ok,0,1.0012242852482545
EI,3,50,ok,0,1.0033856320340842
EL,3,50,ok,0,1.0066437317868426
EI,3,51,ok,0,1.0101771036931795
EL,3,51,ok,0,1.001376494554306
EI,3,52,ok,0,1.005281926473479
EL,3,52,ok,0,1.0037089945669755
EI,3,53,ok,0,1.076044721218648
EL,3,53,ok,0,1.0034140068523834
EI,3,54,ok,0,1.0245817219224185
EL,3,54,ok,0,1.0038768430447529
EI,3,55,ok,0,1.0036800709736013
EL,3,55,ok,0,1.0034069028436186
EI,3,56,ok,0,1.0059872490489508
EL,3,56,ok,0,1.0012362521206368
EI,3,57,ok,0,1.0047221681688205
EL,3,57,ok,0,1.0006140535889205
EI,3,58,ok,0,1.055579288751248
EL,3,58,ok,0,1.0017710446920065
EI,3,59,ok,0,1.0076760431215057
EL,3,59,ok,0,1.0036280331462184
EI,3,60,ok,0,1.0243632619612506
EL,3,60,ok,0,1.0048028721938695
EI,3,61,ok,0,1.0047247100709162
EL,3,61,ok,0,1.0039276242982313
EI,3,62,ok,0,1.004167717184925
EL,3,62,ok,0,1.0013042746721326
EI,3,63,ok,0,1.0069089803986393
EL,3,63,ok,0,1.0030091170757445
EI,3,64,ok,0,1.0037023912251717
EL,3,64,ok,0,1.0214687195448815
EI,3,65,ok,0,1.006931485716948
EL,3,65,ok,0,1.00093220417293
EI,3,66,ok,0,1.0066590273171079
EL,3,66,ok,0,1.005483614507002
EI,3,67,ok,0,1.0082614331632314
EL,3,67,ok,0,1.0010974860455288
EI,3,68,ok,0,1.0106594634386614
EL,3,68,ok,0,1.0006284186019216
EI,3,69,ok,0,1.005760826166358
EL,3,69,ok,0,1.0358097588289512
EI,3,70,ok,0,1.0048893955334206
EL,3,70,ok,0,1.003844606629642
EI,3,71,ok,0,1.0051816035862462
EL,3,71,ok,0,1.0012146412405403
EI,3,72,ok,0,1.0022905924038723
EL,3,72,ok,0,1.0121270565082081
EI,3,73,ok,1,1.0025710964039687
EL,3,73,ok,0,1.0006939065509994
EI,3,74,ok,0,1.0227483767630883
EL,3,74,ok,0,1.0044609676463099
EI,3,75,ok,0,1.0091746612373795
EL,3,75,ok,0,1.0063703966863689
EI,3,76,ok,0,1.0045005135325222
EL,3,76,ok,0,1.010627125087926
EI,3,77,ok,0,1.0744931792517067
EL,3,77,ok,0,1.0019994788421842
EI,3,78,ok,0,1.0064828217510957
EL,3,78,ok,0,1.0056379280653682
EI,3,79,ok,0,1.0146423955783201
EL,3,79,ok,0,1.0013712353359203
EI,3,80,ok,0,1.0222646406626157
EL,3,80,ok,0,1.0009085093664372
EI,3,81,ok,0,1.0081284301587985
EL,3,81,ok,0,1.0039195094879279
EI,3,82,ok,0,1.0030624097920688
EL,3,82,ok,0,1.0028475060117823
EI,3,83,ok,0,1.0062427787638057
EL,3,83,ok,0,1.0017673889836451
EI,3,84,ok,0,1.0090793328254517
EL,3,84,ok,0,1.0011579710444976
EI,3,85,ok,0,1.0041271286172158
EL,3,85,ok,0,1.0029788177746697
EI,3,86,ok,0,1.0372131858349247
EL,3,86,ok,0,1.0029873295153944
EI,3,87,ok,0,1.161980830159488
EL,3,87,ok,0,1.017239550871924
EI,3,88,ok,0,1.0028692511375399
EL,3,88,ok,0,1.0012143704472387
EI,3,89,ok,0,1.0382892813870992
EL,3,89,ok,0,1.002261611137319
EI,3,90,ok,0,1.0053527546390861
EL,3,90,ok,0,1.0022721556981316
EI,3,91,ok,0,1.1045477427757686
EL,3,91,ok,0,1.007073920645211
EI,3,92,ok,0,1.0064640935024696
EL,3,92,ok,0,1.0018010366613561
EI,3,93,ok,0,1.0146547498809446
EL,3,93,ok,0,1.0010790257306714
EI,3,94,ok,0,1.0034260014435774
EL,3,94,ok,0,1.0018855261465272
EI,3,95,ok,0,1.0154335434345185
EL,3,95,ok,0,1.000752595729598
EI,3,96,ok,0,1.0050393190404923
EL,3,96,ok,0,1.0019531469688476
EI,3,97,ok,0,1.0245491803086246
EL,3,97,ok,0,1.0017236053784955
EI,3,98,ok,0,1.0217398485268554
EL,3,98,ok,0,1.0005958967032142
EI,3,99,ok,0,1.001923118701764
EL,3,99,ok,0,1.003985362274404
EI,3,100,ok,0,1.0674545306713912
EL,3,100,ok,0,1.0029464801969767
EI,3,101,ok,0,1.0033114480350533
EL,3,101,ok,0,1.000824057884805
EI,3,102,ok,0,1.0048023445823575
EL,3,102,ok,0,1.0010599958978539
EI,3,103,ok,0,1.0030861038478533
EL,3,103,ok,0,1.0006674761128322
EI,3,104,ok,0,1.0042348283980487
EL,3,104,ok,0,1.002460318905099
EI,3,105,ok,0,1.0038404754232968
EL,3,105,ok,0,1.0746781754242645
EI,3,106,ok,0,1.0091176650582971
EL,3,106,ok,0,1.0019283990256072
EI,3,107,ok,0,1.0166341730143307
EL,3,107,ok,0,1.0009147951785478
EI,3,108,ok,0,1.0249180024019156
EL,3,108,ok,0,1.0036607625924303
EI,3,109,ok,0,1.00860817599205
EL,3,109,ok,0,1.0010006062849874
EI,3,110,ok,0,1.0041216838851956
EL,3,110,ok,0,1.004583359775124
EI,3,111,ok,0,1.0044010952191558
EL,3,111,ok,0,1.0012071989970377
EI,3,112,ok,0,1.0179736029261401
EL,3,112,ok,0,1.002515773250847
EI,3,113,ok,0,1.0092947271169919
EL,3,113,ok,0,1.0012381730980795
EI,3,114,ok,0,1.0020056710248673
EL,3,114,ok,0,1.000407053360547
EI,3,115,ok,0,1.0274909871399462
EL,3,115,ok,0,1.032107213987305
EI,3,116,ok,0,1.002930040504374
EL,3,116,ok,0,1.0013873167644127
EI,3,117,ok,0,1.0066920193000681
EL,3,117,ok,0,1.0023507279738968
EI,3,118,ok,0,1.0040602968934798
EL,3,118,ok,0,1.0079615818846237
EI,3,119,ok,0,1.0090991529780047
EL,3,119,ok,0,1.0053284734746954
EI,3,120,ok,0,1.00276276147091
EL,3,120,ok,0,1.0031837271118689
EI,3,121,ok,0,1.0207149727290485
EL,3,121,ok,0,1.011564276313165
EI,3,122,ok,0,1.0331926236845803
EL,3,122,ok,0,1.0061154436590378
EI,3,123,ok,0,1.0053625194232108
EL,3,123,ok,0,1.003181439754246
EI,3,124,ok,0,1.011501607040702
EL,3,124,ok,0,1.0059625026373367
EI,3,125,ok,0,1.007154161827844
EL,3,125,ok,0,1.002067482711037
EI,3,126,ok,0,1.006571301391755
EL,3,126,ok,0,1.0036409262344983
EI,3,127,ok,0,1.001837219530623
EL,3,127,ok,0,1.0020261554544376
EI,3,128,ok,0,1.0035301135492165
EL,3,128,ok,0,1.0058875950687576
EI,3,129,ok,0,1.0823949664817114
EL,3,129,ok,0,1.000704073262926
EI,3,130,ok,0,1.006003777836571
EL,3,130,ok,0,1.0014440206695123
EI,3,131,ok,0,1.0078119508598549
EL,3,131,ok,0,1.0089687455255798
EI,3,132,ok,0,1.0131211088450789
EL,3,132,ok,0,1.009913780687913
EI,3,133,ok,0,1.003311357604378
EL,3,133,ok,0,1.0023058761479826
EI,3,134,ok,0,1.0039771349539972
EL,3,134,ok,0,1.0024868721115228
EI,3,135,ok,0,1.0353214784646048
EL,3,135,ok,0,1.0249042662418035
EI,3,136,ok,0,1.0331901447852425
EL,3,136,ok,0,1.0090516793469109
EI,3,137,ok,0,1.0020561066703382
EL,3,137,ok,0,1.001355809531571
EI,3,138,ok,0,1.002648344639375
EL,3,138,ok,0,1.001586422368687
EI,3,139,ok,0,1.016230339626523
EL,3,139,ok,0,1.0043419424795954
EI,3,140,ok,0,1.0285799772002657
EL,3,140,ok,0,1.002058346897075
EI,3,141,ok,0,1.0165806880067836
EL,3,141,ok,0,1.0014207052108248
EI,3,142,ok,0,1.00298786528548
EL,3,142,ok,0,1.0009553142259588
EI,3,143,ok,0,1.0158945153102958
EL,3,143,ok,0,1.00162512891713
EI,3,144,ok,0,1.0041174693690638
EL,3,144,ok,0,1.0058982657767617
EI,3,145,ok,0,1.2990145645844655
EL,3,145,ok,0,1.0009503025047226
EI,3,146,ok,0,1.0080577945999258
EL,3,146,ok,0,1.002129649496763
EI,3,147,ok,0,1.0045389756197647
EL,3,147,ok,0,1.0016296975443209
EI,3,148,ok,0,1.0053443683887289
EL,3,148,ok,0,1.0078427105910057
EI,3,149,ok,0,1.0606781186168803
EL,3,149,ok,0,1.0031009653397394
EI,3,150,ok,0,1.0076393890220154
EL,3,150,ok,0,1.000838854232697
EI,3,151,ok,0,1.0021425286725862
EL,3,151,ok,0,1.0042208400746246
EI,3,152,ok,0,1.0020248967994247
EL,3,152,ok,0,1.0241371103751005
EI,3,153,ok,0,1.0061897442905008
EL,3,153,ok,0,1.0017871044547422
EI,3,154,ok,0,1.0036007508888
EL,3,154,ok,0,1.000468997439944
EI,3,155,ok,0,1.0060532556408734
EL,3,155,ok,0,1.0026861373781908
EI,3,156,ok,0,1.0057838437308508
EL,3,156,ok,0,1.0013179740892586
EI,3,157,ok,0,1.009452460579243
EL,3,157,ok,0,1.0078340862542108
EI,3,158,ok,0,1.0699521660515816
EL,3,158,ok,0,1.0005237080159006
EI,3,159,ok,0,1.0243617452758231
EL,3,159,ok,0,1.0017616162399885
EI,3,160,ok,0,1.0129026014254023
EL,3,160,ok,0,1.001614442493054
EI,3,161,ok,0,1.0033929372374755
EL,3,161,ok,0,1.0008635307122704
EI,3,162,ok,0,1.0320901962848026
EL,3,162,ok,0,1.000454130356874
EI,3,163,ok,0,1.0112606777241164
EL,3,163,ok,0,1.0007529538959439
EI,3,164,ok,0,1.018297067220269
EL,3,164,ok,0,1.0009959997443185
EI,3,165,ok,0,1.006807556348462
EL,3,165,ok,0,1.0027517225138283
EI,3,166,ok,0,1.003307101622557
EL,3,166,ok,0,1.000838501489887
EI,3,167,ok,0,1.0081519005769406
EL,3,167,ok,0,1.0206245944693864
EI,3,168,ok,0,1.0455982501235612
EL,3,168,ok,0,1.0006327147537972
EI,3,169,ok,0,1.0635191984944787
EL,3,169,ok,0,1.002342381081282
EI,3,170,ok,11,1.0121142310968068
EL,3,170,ok,0,1.0074140475059852
EI,3,171,ok,0,1.0046387906298035
EL,3,171,ok,0,1.0011090802898919
EI,3,172,ok,0,1.0113596396266755
EL,3,172,ok,0,1.000779995645574
EI,3,173,ok,0,1.009238983053365
EL,3,173,ok,0,1.0017426470869701
EI,3,174,ok,0,1.0096181340032393
EL,3,174,ok,0,1.000686386779875
EI,3,175,ok,0,1.0241855242868827
EL,3,175,ok,0,1.0029895831126636
EI,3,176,ok,0,1.00255693695888
EL,3,176,ok,0,1.0031572023626367
EI,3,177,ok,0,1.0152417225249273
EL,3,177,ok,0,1.0060030782066707
EI,3,178,ok,0,1.0062287036398547
EL,3,178,ok,0,1.0044494868203824
EI,3,179,ok,0,1.008410510911321
EL,3,179,ok,0,1.0037664723203972
EI,3,180,ok,0,1.008812357870207
EL,3,180,ok,0,1.0015101061391936
EI,3,181,ok,0,1.0064368718865555
EL,3,181,ok,0,1.0015952146328362
EI,3,182,ok,0,1.0081170683244967
EL,3,182,ok,0,1.0031821092103608
EI,3,183,ok,0,1.006248240825607
EL,3,183,ok,0,1.026327650419284
EI,3,184,ok,0,1.002203279595796
EL,3,184,ok,0,1.0021895975073922
EI,3,185,ok,0,1.003968910613898
EL,3,185,ok,0,1.0010767794259237
EI,3,186,ok,0,1.0051279193720875
EL,3,186,ok,0,1.0060367196002857
EI,3,187,ok,0,1.0177431459915889
EL,3,187,ok,0,1.0005693088582948
EI,3,188,ok,0,1.0073653742711624
EL,3,188,ok,0,1.002105428968028
EI,3,189,ok,0,1.0328052029377468
EL,3,189,ok,0,1.002983051347857
EI,3,190,ok,0,1.006613870498722
EL,3,190,ok,0,1.0043540169339522
EI,3,191,ok,0,1.0203657911225077
EL,3,191,ok,0,1.0010090707526689
EI,3,192,ok,0,1.0040590244245102
EL,3,192,ok,0,1.006701657325861
EI,3,193,ok,0,1.0039422273740224
EL,3,193,ok,0,1.001050191633728
EI,3,194,ok,0,1.005238267501391
EL,3,194,ok,0,1.001607769461541
EI,3,195,ok,0,1.1276573201268412
EL,3,195,ok,0,1.0035841063044886
EI,3,196,ok,0,1.0053699471526842
EL,3,196,ok,0,1.004748935992862
EI,3,197,ok,0,1.008396598887089
EL,3,197,ok,0,1.0017309034467692
EI,3,198,ok,0,1.0042519680361646
EL,3,198,ok,0,1.0008651799434474
EI,3,199,ok,0,1.0309992745232266
EL,3,199,ok,0,1.0005029897194269
EI,3,200,ok,0,1.0254105583216455
EL,3,200,ok,0,1.0015038028778467
EI,4,1,ok,0,21.84070663340984
EL,4,1,ok,0,1.0008314054895437
EI,4,2,ok,0,2.8413342053016692
EL,4,2,ok,0,1.0030642644600931
EI,4,3,ok,0,17.925651386775435
EL,4,3,ok,0,1.0005277078666952
EI,4,4,ok,0,1.1393837686872965
EL,4,4,ok,0,1.0010209427718908
EI,4,5,ok,0,1.0047934986842622
EL,4,5,ok,0,1.0004751709677075
EI,4,6,ok,0,1.382256624739682
EL,4,6,ok,0,1.0005507800125155
EI,4,7,ok,0,1.0027794988266923
EL,4,7,ok,0,1.00099531146209
EI,4,8,ok,1,18.864556174909055
EL,4,8,ok,0,1.0005474768164124
EI,4,9,ok,2,17.567344815157405
EL,4,9,ok,0,1.0003344311855535
EI,4,10,ok,0,1.1093835000043613
EL,4,10,ok,0,1.000346361210313
EI,4,11,ok,0,1.0101134168131793
EL,4,11,ok,0,1.0009730014230982
EI,4,12,ok,0,1.1144490054852143
EL,4,12,ok,0,1.001279603745415
EI,4,13,ok,1,1.0139051128725272
EL,4,13,ok,0,1.0008551071815053
EI,4,14,ok,0,21.125391315256582
EL,4,14,ok,0,1.0009516144074333
EI,4,15,ok,0,1.0062487273124867
EL,4,15,ok,0,1.0005811693962756
EI,4,16,ok,1,1.0024544881506328
EL,4,16,ok,0,1.0004700766684271
EI,4,17,ok,1,1.0056429687758697
EL,4,17,ok,0,1.0003728474325424
EI,4,18,ok,0,1.088617737375985
EL,4,18,ok,0,1.0001520498023677
EI,4,19,ok,0,25.57008882125608
EL,4,19,ok,0,1.0010616949188267
EI,4,20,ok,0,15.386824631134495
EL,4,20,ok,0,1.0004139405963717
EI,4,21,ok,1,1.0048730248384332
EL,4,21,ok,0,1.0005216383892424
EI,4,22,ok,0,1.0040171300166338
EL,4,22,ok,0,1.0008081925407943
EI,4,23,ok,0,1.9202369523349698
EL,4,23,ok,0,1.0004343035521572
EI,4,24,ok,1,19.311806348279212
EL,4,24,ok,0,1.0017334691186575
EI,4,25,ok,0,1.002360138312203
EL,4,25,ok,0,1.00057563958296
EI,4,26,ok,0,1.0026123167662202
EL,4,26,ok,0,1.0009720826098214
EI,4,27,ok,0,1.7918557331663945
EL,4,27,ok,0,1.0006374851737077
EI,4,28,ok,3,32.0924687152154
EL,4,28,ok,0,1.0012277748396559
EI,4,29,ok,0,1.0054109248607106
EL,4,29,ok,0,1.0007012575402183
EI,4,30,ok,0,1.003439506091715
EL,4,30,ok,0,1.0004210050791102
EI,4,31,ok,0,1.0028577264256784
EL,4,31,ok,0,1.0010103236932317
EI,4,32,ok,0,12.289972654800632
EL,4,32,ok,0,1.0008514720726378
EI,4,33,ok,0,1.008229382390428
EL,4,33,ok,0,1.0009014787621437
EI,4,34,ok,0,12.448629851875959
EL,4,34,ok,0,1.0005434311595471
EI,4,35,ok,0,1.0039052721625783
EL,4,35,ok,0,1.000809758988451
EI,4,36,ok,0,1.001626453462427
EL,4,36,ok,0,1.000373709127266
EI,4,37,ok,3,1.0056838174843274
EL,4,37,ok,0,1.0014880854864003
EI,4,38,ok,4,1.0011447028714706
EL,4,38,ok,0,1.0007410051334087
EI,4,39,ok,0,1.0049434091164555
EL,4,39,ok,0,1.0006270284326904
EI,4,40,ok,0,1.0069844380804849
EL,4,40,ok,0,1.001079467630775
EI,4,41,ok,2,21.640008640021406
EL,4,41,ok,0,1.0006722337010114
EI,4,42,ok,2,22.17298941216054
EL,4,42,ok,0,1.0012301251774003
EI,4,43,ok,0,1.0021770058045527
EL,4,43,ok,0,1.0006560458288165
EI,4,44,ok,0,1.003534986582541
EL,4,44,ok,0,1.0008612375739527
EI,4,45,ok,0,1.00534918060779
EL,4,45,ok,0,1.000973793196507
EI,4,46,ok,0,1.44191895586435
EL,4,46,ok,0,1.0008197509072827
EI,4,47,ok,1,1.0021564150345517
EL,4,47,ok,0,1.0005090333337343
EI,4,48,ok,0,1.003968699459966
EL,4,48,ok,0,1.0002877884472152
EI,4,49,ok,0,3.975859673868068
EL,4,49,ok,0,1.0012454230016832
EI,4,50,ok,2,1.0033114669858494
EL,4,50,ok,0,1.0002877298308368
EI,4,51,ok,1,18.500462302378132
EL,4,51,ok,0,1.0002141230750368
EI,4,52,ok,0,1.0077409385776508
EL,4,52,ok,0,1.0013011576076196
EI,4,53,ok,0,1.1155424222869945
EL,4,53,ok,0,1.000612480305527
EI,4,54,ok,1,1.0038107496701487
EL,4,54,ok,0,1.000806491121449
EI,4,55,ok,2,1.0115399769888174
EL,4,55,ok,0,1.0007908223146236
EI,4,56,ok,0,1.0063435147606752
EL,4,56,ok,0,1.0003320368353852
EI,4,57,ok,0,17.73309416748626
EL,4,57,ok,0,1.0004359196640729
EI,4,58,ok,0,1.0036373243895786
EL,4,58,ok,0,1.0017137713005586
EI,4,59,ok,0,1.002838811466895
EL,4,59,ok,0,1.0012963244394262
EI,4,60,ok,0,3.122903244384505
EL,4,60,ok,0,1.0008573179599918
EI,4,61,ok,5,1.0013738030443757
EL,4,61,ok,0,1.001750519352227
EI,4,62,ok,1,1.0024279973080343
EL,4,62,ok,0,1.0019037304972749
EI,4,63,ok,1,1.0130983050660005
EL,4,63,ok,0,1.0004003706637592
EI,4,64,ok,0,1.0012560059256488
EL,4,64,ok,0,1.0027324173155443
EI,4,65,ok,0,1.0055590362672577
EL,4,65,ok,0,1.0005592023060081
EI,4,66,ok,0,1.9167078653460485
EL,4,66,ok,0,1.0006995093548745
EI,4,67,ok,0,1.0110625226950816
EL,4,67,ok,0,1.002739755522507
EI,4,68,ok,0,1.0042892003575983
EL,4,68,ok,0,1.0003196389367497
EI,4,69,ok,0,1.0049471257484466
EL,4,69,ok,0,1.0012697608364045
EI,4,70,ok,0,1.0049419680373435
EL,4,70,ok,0,1.0007153209107524
