condition_id,model,param,N_valid,N_truth_avail,mean_bias,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,mean_n_div,prop_div,mean_rhat
28,EG,phi21,200,200,0.004532118711440996,0.04532118711440996,0.9650000000000001,0.04753070746102525,0.049519776951066435,-0.0019890694900411843,0,0,1.0017126192405128
28,EG,phi22,200,200,-0.010335258732648494,-0.041341034930593976,0.96,0.05560894639003554,0.04705433504537923,0.008554611344656307,0,0,1.0017126192405128
28,EG,rho,200,200,0.010215178321211743,0.020430356642423486,0.96,0.11757809706193874,0.11164587854236867,0.0059322185195700705,0,0,1.0017126192405128
28,EG,sigma_exp[1],200,200,0.050939650775694116,0.050939650775694116,0.965,0.14929362984895345,0.1294966947362745,0.019796935112678937,0,0,1.0017126192405128
28,EG,sigma_exp[2],200,200,0.07118477549892589,0.07118477549892589,0.9450000000000001,0.15203058978510514,0.1399296588417992,0.012100930943305943,0,0,1.0017126192405128
28,NG,mu[1],200,200,-0.016954084091068442,-0.016954084091068442,0.9049999999999999,0.14564747440778314,0.17224015220920016,-0.026592677801417025,0,0,1.0012053454420107
28,NG,mu[2],200,200,7.747740256575133e-4,7.747740256575133e-4,0.915,0.15045849393328073,0.1681957948177461,-0.017737300884465373,0,0,1.0012053454420107
28,NG,phi11,200,200,-0.0947143970710796,-0.1722079946746902,0.925,0.13448299120333002,0.11923856231737162,0.015244428885958394,0,0,1.0012053454420107
28,NG,phi12,200,200,0.0010817310179370798,0.01081731017937076,0.96,0.15084908696517632,0.14100389746678463,0.009845189498391693,0,0,1.0012053454420107
28,NG,phi21,200,200,-0.029592102770331124,-0.2959210277033112,0.975,0.14121365933493316,0.1369475341697498,0.004266125165183349,0,0,1.0012053454420107
28,NG,phi22,200,200,-0.04544519388033523,-0.18178077552134092,0.955,0.15263181853464802,0.13860022379931328,0.014031594735334746,0,0,1.0012053454420107
28,NG,rho,200,200,-0.10166759342609843,-0.20333518685219687,0.835,0.11630717068221663,0.13507215226287028,-0.01876498158065365,0,0,1.0012053454420107
28,NG,sigma[1],200,200,-0.02338629554227177,-0.02338629554227177,0.7150000000000001,0.10171035526292461,0.18388257885171558,-0.08217222358879096,0,0,1.0012053454420107
28,NG,sigma[2],200,200,0.008798989222901291,0.008798989222901291,0.7150000000000001,0.10491610489421375,0.19281861036185885,-0.0879025054676451,0,0,1.0012053454420107
29,EG,mu[1],200,200,0.006883814564110236,0.006883814564110236,0.96,0.144938389672529,0.13699939176852038,0.007938997904008621,0,0,1.001676497008161
29,EG,mu[2],200,200,0.013643324812427731,0.013643324812427731,0.96,0.14293317767569483,0.13849441188643424,0.004438765789260585,0,0,1.001676497008161
29,EG,phi11,200,200,-0.006941613585807744,-0.012621115610559537,0.98,0.04710487713595873,0.044644840511011086,0.002460036624947641,0,0,1.001676497008161
29,EG,phi12,200,200,-4.3001493681932437e-4,-0.004300149368193241,0.98,0.05417723113997545,0.04528817873397464,0.008889052406000804,0,0,1.001676497008161
29,EG,phi21,200,200,-7.583926840999927e-4,-0.007583926840999939,0.95,0.04660193797731615,0.04593550038907306,6.664375882430851e-4,0,0,1.001676497008161
29,EG,phi22,200,200,-0.016152385799576428,-0.06460954319830571,0.95,0.05603233378225993,0.05208557331255665,0.003946760469703277,0,0,1.001676497008161
29,EG,rho,200,200,0.032670929697616244,0.06534185939523249,0.955,0.11346109708977423,0.0991669724989806,0.014294124590793628,0,0,1.001676497008161
29,EG,sigma_exp[1],200,200,0.06980306970512402,0.06980306970512402,0.92,0.1517322608960008,0.14615290105075046,0.005579359845250348,0,0,1.001676497008161
29,EG,sigma_exp[2],200,200,0.05507780459906414,0.05507780459906414,0.96,0.14952769447447614,0.14384349423592555,0.005684200238550596,0,0,1.001676497008161
29,NG,mu[1],200,200,0.0044990477271449544,0.0044990477271449544,0.86,0.14900880975931613,0.18155465712005148,-0.03254584736073535,0,0,1.0011181810362078
29,NG,mu[2],200,200,0.011667961866011638,0.011667961866011638,0.925,0.1481889989537266,0.16687284872836236,-0.018683849774635775,0,0,1.0011181810362078
29,NG,phi11,200,200,-0.08465663634213973,-0.15392115698570857,0.94,0.13462795328664687,0.12235403762767565,0.012273915658971221,0,0,1.0011181810362078
29,NG,phi12,200,200,-6.777494260673448e-4,-0.006777494260673463,0.95,0.15693342844218222,0.14191431011951403,0.015019118322668196,0,0,1.0011181810362078
29,NG,phi21,200,200,-0.025874169010604225,-0.2587416901060423,0.965,0.13605673518845351,0.12325082351034845,0.012805911678105061,0,0,1.0011181810362078
29,NG,phi22,200,200,-0.05235188556460886,-0.20940754225843544,0.9650000000000001,0.15313107350926086,0.13941257733679907,0.013718496172461792,0,0,1.0011181810362078
29,NG,rho,200,200,-0.08364226599153268,-0.16728453198306537,0.855,0.11478093227568044,0.12690638250324593,-0.01212545022756549,0,0,1.0011181810362078
29,NG,sigma[1],200,200,-0.010727007810257894,-0.010727007810257894,0.725,0.10278628742190854,0.18973907063330273,-0.08695278321139419,0,0,1.0011181810362078
29,NG,sigma[2],200,200,-0.019479090920716525,-0.019479090920716525,0.6950000000000001,0.10204420955938906,0.18398971212568965,-0.0819455025663006,0,0,1.0011181810362078
30,EG,mu[1],200,200,0.01071687550757373,0.01071687550757373,0.975,0.14592770196697688,0.1257174510641702,0.020210250902806676,0,0,1.001625920138702
30,EG,mu[2],200,200,0.0096774725676492,0.0096774725676492,0.98,0.1445462973847732,0.12921633235141178,0.015329965033361426,0,0,1.001625920138702
30,EG,phi11,200,200,-0.005154660878771557,-0.009372110688675547,0.955,0.04572488549447411,0.04669053349009447,-9.65647995620364e-4,0,0,1.001625920138702
30,EG,phi12,200,200,4.466086543434423e-4,0.004466086543434425,0.9450000000000001,0.052197263460532606,0.05569034877496805,-0.003493085314435443,0,0,1.001625920138702
30,EG,phi21,200,200,-0.004397137641492901,-0.04397137641492901,0.94,0.042386961045200525,0.03912073188963963,0.003266229155560893,0,0,1.001625920138702
30,EG,phi22,200,200,-0.010119752979893003,-0.04047901191957201,0.955,0.05151008795694079,0.043118878680855,0.00839120927608579,0,0,1.001625920138702
30,EG,rho,200,200,-1.0226768290230117,-2.0453536580460234,0,0.11600624745001586,0.10596889177802539,0.010037355671990475,0,0,1.001625920138702
30,EG,sigma_exp[1],200,200,0.07846803219302431,0.07846803219302431,0.9650000000000001,0.15286661242708963,0.13426976425332024,0.018596848173769387,0,0,1.001625920138702
30,EG,sigma_exp[2],200,200,0.0662344791719586,0.0662344791719586,0.94,0.151460937613907,0.1403045716519459,0.011156365961961096,0,0,1.001625920138702
30,NG,mu[1],200,200,0.021996183245293434,0.021996183245293434,0.925,0.14961848432303393,0.16606878702665653,-0.016450302703622605,0,0,1.0011115269807775
30,NG,mu[2],200,200,0.0024432543374033402,0.0024432543374033402,0.915,0.14849367443865535,0.1593049466368136,-0.01081127219815825,0,0,1.0011115269807775
30,NG,phi11,200,200,-0.08439425558101939,-0.15344410105639888,0.92,0.13222166659566634,0.1242323472133396,0.007989319382326734,0,0,1.0011115269807775
30,NG,phi12,200,200,-0.029904488890686986,-0.2990448889068699,0.96,0.1511433929849746,0.14116088943955302,0.009982503545421573,0,0,1.0011115269807775
30,NG,phi21,200,200,2.4145099199763233e-4,0.0024145099199763143,0.975,0.1342019679849273,0.1255675888238333,0.008634379161094025,0,0,1.0011115269807775
30,NG,phi22,200,200,-0.06055866666637207,-0.2422346666654883,0.955,0.14653037574529862,0.12888412683256942,0.0176462489127292,0,0,1.0011115269807775
30,NG,rho,200,200,-0.9085795348988931,-1.8171590697977862,0,0.1152879353016691,0.13066612442472647,-0.01537818912305737,0,0,1.0011115269807775
30,NG,sigma[1],200,200,0.0027417996188884883,0.0027417996188884883,0.695,0.10417095676530014,0.20108055202554873,-0.09690959526024859,0,0,1.0011115269807775
30,NG,sigma[2],200,200,-0.005751625700000189,-0.005751625700000189,0.645,0.10319561701476303,0.2007975805641471,-0.09760196354938407,0,0,1.0011115269807775
31,EG,mu[1],200,200,-0.007964756960651775,-0.007964756960651775,0.98,0.10059926152708162,0.08894052880639482,0.011658732720686807,0,0,1.0016049845937838
31,EG,mu[2],200,200,0.008715032207285861,0.008715032207285861,0.9650000000000001,0.10222000420893984,0.09089203745621206,0.011327966752727778,0,0,1.0016049845937838
31,EG,phi11,200,200,-0.0033443338346701578,-0.006080606972127557,0.95,0.021564399188126988,0.021302183555471834,2.6221563265515363e-4,0,0,1.0016049845937838
31,EG,phi12,200,200,0.0017970159155502377,0.01797015915550237,0.9450000000000001,0.025762285002248187,0.026144435631042306,-3.821506287941187e-4,0,0,1.0016049845937838
31,EG,phi21,200,200,4.857314884894105e-4,0.004857314884894095,0.975,0.021948037347814395,0.022164171574628015,-2.1613422681361974e-4,0,0,1.0016049845937838
31,EG,phi22,200,200,-0.0011715272079280135,-0.004686108831712054,0.96,0.026222384869426487,0.025386683398892378,8.357014705341094e-4,0,0,1.0016049845937838
31,EG,rho,200,200,0.021888935002951453,0.04377787000590291,0.9450000000000001,0.0766419702927821,0.06953619176186118,0.0071057785309209115,0,0,1.0016049845937838
31,EG,sigma_exp[1],200,200,0.031382640946791544,0.031382640946791544,0.975,0.10358003366630082,0.09191692625667341,0.011663107409627407,0,0,1.0016049845937838
31,EG,sigma_exp[2],200,200,0.04884044733140587,0.04884044733140587,0.95,0.10526697519534992,0.09551760987036785,0.009749365324982065,0,0,1.0016049845937838
31,NG,mu[1],200,200,-0.008430286544746335,-0.008430286544746335,0.92,0.10198638015593314,0.10708937512460441,-0.005102994968671268,0,0,1.0010675108985116
31,NG,mu[2],200,200,0.008554319763799636,0.008554319763799636,0.9700000000000001,0.10341031631062902,0.09983051395082941,0.0035798023597996137,0,0,1.0010675108985116
31,NG,phi11,200,200,-0.04796445484251512,-0.08720809971366385,0.935,0.09410345472044135,0.09067288728312957,0.0034305674373117795,0,0,1.0010675108985116
31,NG,phi12,200,200,0.011152602279475699,0.111526022794757,0.9450000000000001,0.10865072948665705,0.10896262668558193,-3.11897198924882e-4,0,0,1.0010675108985116
31,NG,phi21,200,200,-0.019355642002742902,-0.193556420027429,0.96,0.09610356061638926,0.08686931959205926,0.00923424102433,0,0,1.0010675108985116
31,NG,phi22,200,200,-0.021081043373313263,-0.08432417349325305,0.94,0.1088723964294528,0.10329853909437639,0.0055738573350764126,0,0,1.0010675108985116
31,NG,rho,200,200,-0.0718453159006688,-0.1436906318013376,0.8,0.08077658478436378,0.09867923999846191,-0.01790265521409813,0,0,1.0010675108985116
31,NG,sigma[1],200,200,-0.006146878832297433,-0.006146878832297433,0.725,0.07178500929770354,0.13003590497281498,-0.058250895675111436,0,0,1.0010675108985116
31,NG,sigma[2],200,200,0.005669221592994779,0.005669221592994779,0.7649999999999999,0.07249950810101953,0.12886026929053768,-0.056360761189518147,0,0,1.0010675108985116
32,EG,mu[1],200,200,0.0010526716365256445,0.0010526716365256445,0.97,0.10124336378217964,0.09006203345551524,0.011181330326664407,0,0,1.001644666324876
32,EG,mu[2],200,200,0.008240468487669515,0.008240468487669515,0.975,0.10064861827114739,0.09491330424780299,0.005735314023344401,0,0,1.001644666324876
32,EG,phi11,200,200,-0.002128265076591521,-0.0038695728665300395,0.97,0.021775914010743785,0.022121416802035093,-3.455027912913078e-4,0,0,1.001644666324876
32,EG,phi12,200,200,2.2956935033704794e-4,0.0022956935033704782,0.98,0.02701969733436859,0.025030293381117116,0.001989403953251475,0,0,1.001644666324876
32,EG,phi21,200,200,-3.571210222017827e-4,-0.003571210222017822,0.955,0.02144904891820567,0.02215658069504417,-7.075317768385006e-4,0,0,1.001644666324876
32,EG,phi22,200,200,-5.200870829550794e-5,-2.0803483318203176e-4,0.965,0.026642917951707135,0.029169515628724333,-0.0025265976770171977,0,0,1.001644666324876
32,EG,rho,200,200,0.035620718845747905,0.07124143769149581,0.915,0.07478076796910983,0.07398579402016124,7.949739489485907e-4,0,0,1.001644666324876
32,EG,sigma_exp[1],200,200,0.037229140380726354,0.037229140380726354,0.955,0.10421877615274183,0.095789051784801793,0.008429724367940039,0,0,1.001644666324876
32,EG,sigma_exp[2],200,200,0.030934250658115437,0.030934250658115437,0.955,0.10359932094554512,0.09836024264807516,0.0052390782974699596,0,0,1.001644666324876
32,NG,mu[1],200,200,3.385488175830736e-4,3.385488175830736e-4,0.95,0.10235878409303956,0.10566396457268433,-0.003305180479644773,0,0,1.001065600933272
32,NG,mu[2],200,200,0.0070917002765720485,0.0070917002765720485,0.9450000000000001,0.10022579310631347,0.10488352712329249,-0.004657734016979026,0,0,1.001065600933272
32,NG,phi11,200,200,-0.037997693793952014,-0.06908671598900366,0.935,0.09440282891616746,0.09431023008113491,9.25988350325424e-5,0,0,1.001065600933272
32,NG,phi12,200,200,-2.651594615371251e-4,-0.0026515946153712563,0.94,0.11286059344989517,0.11002224023720342,0.002838353212691755,0,0,1.001065600933272
32,NG,phi21,200,200,-0.013851539140908932,-0.1385153914090893,0.955,0.09324530737305403,0.08664790096927684,0.006597406403777192,0,0,1.001065600933272
32,NG,phi22,200,200,-0.024544722846014902,-0.09817889138405961,0.975,0.10949517028962981,0.09684280723262342,0.012652363057006386,0,0,1.001065600933272
32,NG,rho,200,200,-0.06124532051535463,-0.12249064103070927,0.8200000000000001,0.07993750198614359,0.10155756721587979,-0.021620065229736196,0,0,1.001065600933272
32,NG,sigma[1],200,200,-0.004511559248839716,-0.004511559248839716,0.6849999999999999,0.07182239725175561,0.1306832992677742,-0.05886090201601858,0,0,1.001065600933272
32,NG,sigma[2],200,200,-0.025171166526077055,-0.025171166526077055,0.68,0.0703676026368161,0.12889845619501955,-0.05853085355820345,0,0,1.001065600933272
33,EG,mu[1],200,200,-0.006523432455519189,-0.006523432455519189,0.9700000000000001,0.10058316893670798,0.08976696242861643,0.01081620650809155,0,0,1.001587569934623
33,EG,mu[2],200,200,-0.006709605253787623,-0.006709605253787623,0.985,0.1019806033628112,0.09015746308970407,0.01182314027310713,0,0,1.001587569934623
